r,A,r_scaled,A_scaled
290,264220,0.58,1.05688
255,204296,0.51,0.817184
388,472952,0.776,1.891808
371,432440,0.742,1.72976
306,294168,0.612,1.176672
338,358916,0.676,1.435664
229,164744,0.458,0.658976
452,641896,0.904,2.567584
453,644680,0.906,2.57872
403,510212,0.806,2.040848
367,423152,0.734,1.692608
319,319704,0.638,1.278816
457,656172,0.914,2.624688
343,369636,0.686,1.478544
282,249836,0.564,0.999344
281,248060,0.562,0.99224
308,298032,0.616,1.192128
375,441788,0.75,1.767152
252,199496,0.504,0.797984
233,170580,0.466,0.68232
417,546292,0.834,2.185168
298,279004,0.596,1.116016
329,340076,0.658,1.360304
485,738956,0.97,2.955824
276,239348,0.552,0.957392
250,196364,0.5,0.785456
314,309784,0.628,1.239136
500,785456,1,3.141824
445,622156,0.89,2.488624
389,475452,0.778,1.901808
203,129488,0.406,0.517952
406,517892,0.812,2.071568
354,393712,0.708,1.574848
318,317700,0.636,1.2708
443,616532,0.886,2.466128
309,299984,0.618,1.199936
413,535856,0.826,2.143424
340,363176,0.68,1.452704
493,763556,0.986,3.054224
435,594504,0.87,2.378016
489,751208,0.978,3.004832
424,564824,0.848,2.259296
480,723804,0.96,2.895216
330,342140,0.66,1.36856
317,315768,0.634,1.263072
296,275260,0.592,1.10104
449,633372,0.898,2.533488
242,184028,0.484,0.736112
392,482756,0.784,1.931024
315,311756,0.63,1.247024
287,258796,0.574,1.035184
263,217288,0.526,0.869152
264,218964,0.528,0.875856
362,411632,0.724,1.646528
433,589016,0.866,2.356064
411,530740,0.822,2.12296
436,597264,0.872,2.389056
473,702856,0.946,2.811424
491,757396,0.982,3.029584
322,325784,0.644,1.303136
201,126928,0.402,0.507712
321,323708,0.642,1.294832
236,175004,0.472,0.700016
497,775996,0.994,3.103984
383,460852,0.766,1.843408
447,627768,0.894,2.511072
283,251640,0.566,1.00656
438,602704,0.876,2.410816
214,143868,0.428,0.575472
211,139916,0.422,0.559664
245,188604,0.49,0.754416
483,732920,0.966,2.93168
232,169104,0.464,0.676416
345,373896,0.69,1.495584
226,160480,0.452,0.64192
408,522928,0.816,2.091712
307,296092,0.614,1.184368
404,512784,0.808,2.051136
488,748172,0.976,2.992688
420,554148,0.84,2.216592
405,515320,0.81,2.06128
356,398184,0.712,1.592736
246,190120,0.492,0.76048
353,391496,0.706,1.565984
168,88700,0.336,0.3548
187,109888,0.374,0.439552
103,33332,0.206,0.133328
115,41564,0.23,0.166256
119,44512,0.238,0.178048
177,98452,0.354,0.393808
144,65168,0.288,0.260672
127,50696,0.254,0.202784
113,40128,0.226,0.160512
140,61572,0.28,0.246288
126,49884,0.252,0.199536
98,30172,0.196,0.120688
52,8492,0.104,0.033968
188,111044,0.376,0.444176
121,46008,0.242,0.184032
138,59848,0.276,0.239392
135,57268,0.27,0.229072
82,21128,0.164,0.084512
111,38704,0.222,0.154816
81,20636,0.162,0.082544
109,37340,0.218,0.14936
62,12096,0.124,0.048384
198,123160,0.396,0.49264
134,56428,0.268,0.225712
184,106344,0.368,0.425376
133,55576,0.266,0.222304
189,112248,0.378,0.448992
57,10216,0.114,0.040864
150,70688,0.3,0.282752
76,18168,0.152,0.072672
174,95132,0.348,0.380528
156,76472,0.312,0.305888
196,120692,0.392,0.482768
192,115816,0.384,0.463264
101,32052,0.202,0.128208
67,14108,0.134,0.056432
162,82452,0.324,0.329808
159,79416,0.318,0.317664
180,101780,0.36,0.40712
100,31428,0.2,0.125712
61,11684,0.122,0.046736
71,15856,0.142,0.063424
193,117032,0.386,0.468128
99,30792,0.198,0.123168
141,62456,0.282,0.249824
147,67896,0.294,0.271584
95,28372,0.19,0.113488
178,99552,0.356,0.398208
157,77452,0.314,0.309808
120,45244,0.24,0.180976
80,20108,0.16,0.080432
110,38024,0.22,0.152096
97,29580,0.194,0.11832
114,40860,0.228,0.16344
63,12492,0.126,0.049968
106,35316,0.212,0.141264
65,13264,0.13,0.053056
130,53096,0.26,0.212384
137,58972,0.274,0.235888
104,33992,0.208,0.135968
56,9856,0.112,0.039424
185,107556,0.37,0.430224
92,26612,0.184,0.106448
181,102920,0.362,0.41168
131,53924,0.262,0.215696
102,32688,0.204,0.130752
58,10580,0.116,0.04232
167,87624,0.334,0.350496
165,85564,0.33,0.342256
155,75496,0.31,0.301984
136,58128,0.272,0.232512
151,71636,0.302,0.286544
197,121900,0.394,0.4876
96,28968,0.192,0.115872
64,12892,0.128,0.051568
118,43748,0.236,0.174992
164,84504,0.328,0.338016
158,78456,0.316,0.313824
78,19116,0.156,0.076464
170,90824,0.34,0.363296
129,52276,0.258,0.209104
152,72580,0.304,0.29032
90,25448,0.18,0.101792
199,124420,0.398,0.49768
73,16752,0.146,0.067008
66,13692,0.132,0.054768
79,19616,0.158,0.078464
86,23236,0.172,0.092944
169,89720,0.338,0.35888
179,100668,0.358,0.402672
84,22172,0.168,0.088688
50,7860,0.1,0.03144
55,9500,0.11,0.038
112,39428,0.224,0.157712
186,108720,0.372,0.43488
94,27768,0.188,0.111072
89,24884,0.178,0.099536
190,113424,0.38,0.453696
69,14964,0.138,0.059856
87,23784,0.174,0.095136
182,104076,0.364,0.416304
183,105204,0.366,0.420816
68,14536,0.136,0.058144
51,8184,0.102,0.032736
54,9176,0.108,0.036704
