r,A,r_scaled,A_scaled
308,298032,0.616,1.192128
287,258796,0.574,1.035184
203,129488,0.406,0.517952
383,460852,0.766,1.843408
279,244580,0.558,0.97832
294,271520,0.588,1.08608
413,535856,0.826,2.143424
443,616532,0.886,2.466128
450,636160,0.9,2.54464
421,556856,0.842,2.227424
242,184028,0.484,0.736112
303,288408,0.606,1.153632
393,485200,0.786,1.9408
377,446548,0.754,1.786192
328,337960,0.656,1.35184
271,230720,0.542,0.92288
483,732920,0.966,2.93168
387,470552,0.774,1.882208
473,702856,0.946,2.811424
213,142556,0.426,0.570224
347,378340,0.694,1.51336
468,688028,0.936,2.752112
310,301916,0.62,1.207664
249,194824,0.498,0.779296
336,354680,0.672,1.41872
406,517892,0.812,2.071568
340,363176,0.68,1.452704
268,225640,0.536,0.90256
216,146604,0.432,0.586416
259,210764,0.518,0.843056
352,389284,0.704,1.557136
418,548920,0.836,2.19568
210,138536,0.42,0.554144
391,480280,0.782,1.92112
392,482756,0.784,1.931024
441,611000,0.882,2.444
375,441788,0.75,1.767152
282,249836,0.564,0.999344
408,522928,0.816,2.091712
258,209128,0.516,0.836512
302,286520,0.604,1.14608
236,175004,0.472,0.700016
457,656172,0.914,2.624688
429,578212,0.858,2.312848
419,551560,0.838,2.20624
422,559488,0.844,2.237952
326,333868,0.652,1.335472
338,358916,0.676,1.435664
427,572848,0.854,2.291392
315,311756,0.63,1.247024
244,187068,0.488,0.748272
243,185520,0.486,0.74208
452,641896,0.904,2.567584
366,420836,0.732,1.683344
434,591732,0.868,2.366928
495,769848,0.99,3.079392
386,468124,0.772,1.872496
361,409404,0.722,1.637616
444,619336,0.888,2.477344
260,212376,0.52,0.849504
209,137208,0.418,0.548832
238,177968,0.476,0.711872
354,393712,0.708,1.574848
318,317700,0.636,1.2708
205,132020,0.41,0.52808
234,171988,0.468,0.687952
219,150692,0.438,0.602768
474,705868,0.948,2.823472
317,315768,0.634,1.263072
412,533260,0.824,2.13304
228,163340,0.456,0.65336
307,296092,0.614,1.184368
332,346292,0.664,1.385168
388,472952,0.776,1.891808
200,125676,0.4,0.502704
257,207544,0.514,0.830176
334,350520,0.668,1.40208
264,218964,0.528,0.875856
239,179412,0.478,0.717648
437,599964,0.874,2.399856
465,679356,0.93,2.717424
400,502652,0.8,2.010608
196,120692,0.392,0.482768
160,80452,0.32,0.321808
133,55576,0.266,0.222304
61,11684,0.122,0.046736
155,75496,0.31,0.301984
145,66076,0.29,0.264304
140,61572,0.28,0.246288
192,115816,0.384,0.463264
69,14964,0.138,0.059856
105,34664,0.21,0.138656
154,74484,0.308,0.297936
74,17200,0.148,0.0688
112,39428,0.224,0.157712
141,62456,0.282,0.249824
173,94056,0.346,0.376224
128,51468,0.256,0.205872
71,15856,0.142,0.063424
143,64284,0.286,0.257136
190,113424,0.38,0.453696
115,41564,0.23,0.166256
181,102920,0.362,0.41168
108,36624,0.216,0.146496
98,30172,0.196,0.120688
138,59848,0.276,0.239392
177,98452,0.354,0.393808
75,17692,0.15,0.070768
174,95132,0.348,0.380528
156,76472,0.312,0.305888
64,12892,0.128,0.051568
137,58972,0.274,0.235888
121,46008,0.242,0.184032
82,21128,0.164,0.084512
70,15380,0.14,0.06152
63,12492,0.126,0.049968
99,30792,0.198,0.123168
122,46792,0.244,0.187168
182,104076,0.364,0.416304
106,35316,0.212,0.141264
109,37340,0.218,0.14936
123,47516,0.246,0.190064
124,48320,0.248,0.19328
171,91860,0.342,0.36744
197,121900,0.394,0.4876
102,32688,0.204,0.130752
179,100668,0.358,0.402672
189,112248,0.378,0.448992
199,124420,0.398,0.49768
180,101780,0.36,0.40712
139,60728,0.278,0.242912
132,54756,0.264,0.219024
126,49884,0.252,0.199536
184,106344,0.368,0.425376
52,8492,0.104,0.033968
168,88700,0.336,0.3548
53,8820,0.106,0.03528
161,81440,0.322,0.32576
116,42272,0.232,0.169088
93,27192,0.186,0.108768
165,85564,0.33,0.342256
113,40128,0.226,0.160512
167,87624,0.334,0.350496
94,27768,0.188,0.111072
149,69748,0.298,0.278992
175,96224,0.35,0.384896
95,28372,0.19,0.113488
91,26008,0.182,0.104032
136,58128,0.272,0.232512
81,20636,0.162,0.082544
56,9856,0.112,0.039424
77,18624,0.154,0.074496
89,24884,0.178,0.099536
72,16292,0.144,0.065168
195,119488,0.39,0.477952
193,117032,0.386,0.468128
146,66964,0.292,0.267856
159,79416,0.318,0.317664
178,99552,0.356,0.398208
80,20108,0.16,0.080432
104,33992,0.208,0.135968
120,45244,0.24,0.180976
85,22704,0.17,0.090816
169,89720,0.338,0.35888
153,73568,0.306,0.294272
101,32052,0.202,0.128208
111,38704,0.222,0.154816
87,23784,0.174,0.095136
144,65168,0.288,0.260672
142,63344,0.284,0.253376
127,50696,0.254,0.202784
97,29580,0.194,0.11832
67,14108,0.134,0.056432
176,97328,0.352,0.389312
135,57268,0.27,0.229072
187,109888,0.374,0.439552
73,16752,0.146,0.067008
151,71636,0.302,0.286544
188,111044,0.376,0.444176
79,19616,0.158,0.078464
92,26612,0.184,0.106448
57,10216,0.114,0.040864
125,49080,0.25,0.19632
86,23236,0.172,0.092944
191,114620,0.382,0.45848
65,13264,0.13,0.053056
164,84504,0.328,0.338016
