r,A,r_scaled,A_scaled
240,180960,0.48,0.72384
341,365284,0.682,1.461136
499,782268,0.998,3.129072
372,434780,0.744,1.73912
300,282792,0.6,1.131168
292,267888,0.584,1.071552
216,146604,0.432,0.586416
396,492672,0.792,1.970688
235,173512,0.47,0.694048
274,235912,0.548,0.943648
209,137208,0.418,0.548832
473,702856,0.946,2.811424
271,230720,0.542,0.92288
395,490172,0.79,1.960688
380,453668,0.76,1.814672
366,420836,0.732,1.683344
421,556856,0.842,2.227424
463,673452,0.926,2.693808
417,546292,0.834,2.185168
349,382660,0.698,1.53064
404,512784,0.808,2.051136
364,416284,0.728,1.665136
218,149344,0.436,0.597376
386,468124,0.772,1.872496
337,356792,0.674,1.427168
324,329804,0.648,1.319216
488,748172,0.976,2.992688
410,528112,0.82,2.112448
471,696972,0.942,2.787888
269,227336,0.538,0.909344
225,159068,0.45,0.636272
236,175004,0.472,0.700016
430,580872,0.86,2.323488
423,562164,0.846,2.248656
397,495204,0.794,1.980816
441,611000,0.882,2.444
469,691096,0.938,2.764384
313,307788,0.626,1.231152
312,305844,0.624,1.223376
208,135948,0.416,0.543792
432,586292,0.864,2.345168
332,346292,0.664,1.385168
306,294168,0.612,1.176672
326,333868,0.652,1.335472
319,319704,0.638,1.278816
305,292288,0.61,1.169152
472,699928,0.944,2.799712
492,760464,0.984,3.041856
261,214036,0.522,0.856144
414,538468,0.828,2.153872
362,411632,0.724,1.646528
213,142556,0.426,0.570224
403,510212,0.806,2.040848
491,757396,0.982,3.029584
222,154780,0.444,0.61912
344,371756,0.688,1.487024
461,667648,0.922,2.670592
278,242820,0.556,0.97128
317,315768,0.634,1.263072
479,720844,0.958,2.883376
336,354680,0.672,1.41872
294,271520,0.588,1.08608
228,163340,0.456,0.65336
367,423152,0.734,1.692608
237,176488,0.474,0.705952
345,373896,0.69,1.495584
427,572848,0.854,2.291392
445,622156,0.89,2.488624
250,196364,0.5,0.785456
355,395956,0.71,1.583824
147,67896,0.294,0.271584
199,124420,0.398,0.49768
154,74484,0.308,0.297936
123,47516,0.246,0.190064
165,85564,0.33,0.342256
119,44512,0.238,0.178048
91,26008,0.182,0.104032
167,87624,0.334,0.350496
98,30172,0.196,0.120688
159,79416,0.318,0.317664
175,96224,0.35,0.384896
129,52276,0.258,0.209104
181,102920,0.362,0.41168
190,113424,0.38,0.453696
84,22172,0.168,0.088688
68,14536,0.136,0.058144
134,56428,0.268,0.225712
151,71636,0.302,0.286544
93,27192,0.186,0.108768
102,32688,0.204,0.130752
143,64284,0.286,0.257136
100,31428,0.2,0.125712
97,29580,0.194,0.11832
111,38704,0.222,0.154816
140,61572,0.28,0.246288
125,49080,0.25,0.19632
59,10960,0.118,0.04384
185,107556,0.37,0.430224
64,12892,0.128,0.051568
57,10216,0.114,0.040864
130,53096,0.26,0.212384
160,80452,0.32,0.321808
156,76472,0.312,0.305888
105,34664,0.21,0.138656
71,15856,0.142,0.063424
197,121900,0.394,0.4876
127,50696,0.254,0.202784
87,23784,0.174,0.095136
166,86556,0.332,0.346224
112,39428,0.224,0.157712
62,12096,0.124,0.048384
51,8184,0.102,0.032736
183,105204,0.366,0.420816
145,66076,0.29,0.264304
55,9500,0.11,0.038
137,58972,0.274,0.235888
164,84504,0.328,0.338016
172,92952,0.344,0.371808
72,16292,0.144,0.065168
82,21128,0.164,0.084512
169,89720,0.338,0.35888
86,23236,0.172,0.092944
79,19616,0.158,0.078464
56,9856,0.112,0.039424
146,66964,0.292,0.267856
60,11304,0.12,0.045216
184,106344,0.368,0.425376
101,32052,0.202,0.128208
120,45244,0.24,0.180976
114,40860,0.228,0.16344
158,78456,0.316,0.313824
152,72580,0.304,0.29032
107,35976,0.214,0.143904
194,118276,0.388,0.473104
106,35316,0.212,0.141264
163,83492,0.326,0.333968
179,100668,0.358,0.402672
99,30792,0.198,0.123168
117,43020,0.234,0.17208
61,11684,0.122,0.046736
122,46792,0.244,0.187168
138,59848,0.276,0.239392
150,70688,0.3,0.282752
54,9176,0.108,0.036704
188,111044,0.376,0.444176
66,13692,0.132,0.054768
126,49884,0.252,0.199536
95,28372,0.19,0.113488
89,24884,0.178,0.099536
191,114620,0.382,0.45848
157,77452,0.314,0.309808
182,104076,0.364,0.416304
161,81440,0.322,0.32576
85,22704,0.17,0.090816
108,36624,0.216,0.146496
162,82452,0.324,0.329808
67,14108,0.134,0.056432
50,7860,0.1,0.03144
144,65168,0.288,0.260672
171,91860,0.342,0.36744
132,54756,0.264,0.219024
75,17692,0.15,0.070768
53,8820,0.106,0.03528
141,62456,0.282,0.249824
180,101780,0.36,0.40712
173,94056,0.346,0.376224
177,98452,0.354,0.393808
65,13264,0.13,0.053056
88,24344,0.176,0.097376
110,38024,0.22,0.152096
135,57268,0.27,0.229072
80,20108,0.16,0.080432
192,115816,0.384,0.463264
148,68836,0.296,0.275344
193,117032,0.386,0.468128
