r,A,r_scaled,A_scaled
363,413996,0.726,1.655984
267,223996,0.534,0.895984
460,664796,0.92,2.659184
384,463304,0.768,1.853216
286,257008,0.572,1.028032
234,171988,0.468,0.687952
434,591732,0.868,2.366928
298,279004,0.596,1.116016
425,567412,0.85,2.269648
391,480280,0.782,1.92112
291,266064,0.582,1.064256
397,495204,0.794,1.980816
211,139916,0.422,0.559664
372,434780,0.744,1.73912
470,694032,0.94,2.776128
203,129488,0.406,0.517952
359,404936,0.718,1.619744
348,380496,0.696,1.521984
404,512784,0.808,2.051136
207,134624,0.414,0.538496
453,644680,0.906,2.57872
498,779152,0.996,3.116608
339,361072,0.678,1.444288
314,309784,0.628,1.239136
317,315768,0.634,1.263072
421,556856,0.842,2.227424
209,137208,0.418,0.548832
444,619336,0.888,2.477344
336,354680,0.672,1.41872
275,237608,0.55,0.950432
266,222304,0.532,0.889216
480,723804,0.96,2.895216
456,653248,0.912,2.612992
479,720844,0.958,2.883376
388,472952,0.776,1.891808
347,378340,0.694,1.51336
365,418576,0.73,1.674304
462,670556,0.924,2.682224
382,458464,0.764,1.833856
386,468124,0.772,1.872496
482,729924,0.964,2.919696
500,785456,1,3.141824
488,748172,0.976,2.992688
449,633372,0.898,2.533488
233,170580,0.466,0.68232
338,358916,0.676,1.435664
393,485200,0.786,1.9408
264,218964,0.528,0.875856
491,757396,0.982,3.029584
281,248060,0.562,0.99224
290,264220,0.58,1.05688
337,356792,0.674,1.427168
367,423152,0.734,1.692608
274,235912,0.548,0.943648
282,249836,0.564,0.999344
430,580872,0.86,2.323488
297,277128,0.594,1.108512
447,627768,0.894,2.511072
346,376148,0.692,1.504592
221,153456,0.442,0.613824
208,135948,0.416,0.543792
436,597264,0.872,2.389056
257,207544,0.514,0.830176
374,439408,0.748,1.757632
407,520408,0.814,2.081632
405,515320,0.81,2.06128
323,327760,0.646,1.31104
287,258796,0.574,1.035184
302,286520,0.604,1.14608
489,751208,0.978,3.004832
428,575548,0.856,2.302192
466,682216,0.932,2.728864
242,184028,0.484,0.736112
492,760464,0.984,3.041856
295,273428,0.59,1.093712
251,197916,0.502,0.791664
343,369636,0.686,1.478544
487,745120,0.974,2.98048
272,232440,0.544,0.92976
400,502652,0.8,2.010608
262,215684,0.524,0.862736
408,522928,0.816,2.091712
486,742064,0.972,2.968256
256,205892,0.512,0.823568
458,659024,0.916,2.636096
379,451224,0.758,1.804896
392,482756,0.784,1.931024
335,352580,0.67,1.41032
499,782268,0.998,3.129072
385,465696,0.77,1.862784
263,217288,0.526,0.869152
490,754296,0.98,3.017184
440,608228,0.88,2.432912
454,647572,0.908,2.590288
277,241056,0.554,0.964224
222,154780,0.444,0.61912
364,416284,0.728,1.665136
85,22704,0.17,0.090816
146,66964,0.292,0.267856
102,32688,0.204,0.130752
110,38024,0.22,0.152096
152,72580,0.304,0.29032
128,51468,0.256,0.205872
54,9176,0.108,0.036704
173,94056,0.346,0.376224
91,26008,0.182,0.104032
63,12492,0.126,0.049968
87,23784,0.174,0.095136
67,14108,0.134,0.056432
104,33992,0.208,0.135968
83,21652,0.166,0.086608
154,74484,0.308,0.297936
151,71636,0.302,0.286544
62,12096,0.124,0.048384
86,23236,0.172,0.092944
132,54756,0.264,0.219024
119,44512,0.238,0.178048
123,47516,0.246,0.190064
176,97328,0.352,0.389312
105,34664,0.21,0.138656
89,24884,0.178,0.099536
140,61572,0.28,0.246288
158,78456,0.316,0.313824
94,27768,0.188,0.111072
75,17692,0.15,0.070768
188,111044,0.376,0.444176
92,26612,0.184,0.106448
182,104076,0.364,0.416304
161,81440,0.322,0.32576
51,8184,0.102,0.032736
101,32052,0.202,0.128208
142,63344,0.284,0.253376
55,9500,0.11,0.038
134,56428,0.268,0.225712
157,77452,0.314,0.309808
127,50696,0.254,0.202784
82,21128,0.164,0.084512
180,101780,0.36,0.40712
115,41564,0.23,0.166256
133,55576,0.266,0.222304
106,35316,0.212,0.141264
66,13692,0.132,0.054768
58,10580,0.116,0.04232
168,88700,0.336,0.3548
118,43748,0.236,0.174992
57,10216,0.114,0.040864
185,107556,0.37,0.430224
183,105204,0.366,0.420816
88,24344,0.176,0.097376
108,36624,0.216,0.146496
144,65168,0.288,0.260672
112,39428,0.224,0.157712
116,42272,0.232,0.169088
194,118276,0.388,0.473104
53,8820,0.106,0.03528
179,100668,0.358,0.402672
64,12892,0.128,0.051568
103,33332,0.206,0.133328
126,49884,0.252,0.199536
145,66076,0.29,0.264304
166,86556,0.332,0.346224
129,52276,0.258,0.209104
79,19616,0.158,0.078464
198,123160,0.396,0.49264
167,87624,0.334,0.350496
77,18624,0.154,0.074496
162,82452,0.324,0.329808
135,57268,0.27,0.229072
149,69748,0.298,0.278992
125,49080,0.25,0.19632
124,48320,0.248,0.19328
80,20108,0.16,0.080432
186,108720,0.372,0.43488
148,68836,0.296,0.275344
172,92952,0.344,0.371808
178,99552,0.356,0.398208
52,8492,0.104,0.033968
169,89720,0.338,0.35888
153,73568,0.306,0.294272
197,121900,0.394,0.4876
175,96224,0.35,0.384896
109,37340,0.218,0.14936
73,16752,0.146,0.067008
147,67896,0.294,0.271584
187,109888,0.374,0.439552
156,76472,0.312,0.305888
184,106344,0.368,0.425376
65,13264,0.13,0.053056
117,43020,0.234,0.17208
70,15380,0.14,0.06152
130,53096,0.26,0.212384
171,91860,0.342,0.36744
59,10960,0.118,0.04384
150,70688,0.3,0.282752
68,14536,0.136,0.058144
159,79416,0.318,0.317664
100,31428,0.2,0.125712
191,114620,0.382,0.45848
81,20636,0.162,0.082544
56,9856,0.112,0.039424
90,25448,0.18,0.101792
76,18168,0.152,0.072672
