r,A,r_scaled,A_scaled
339,361072,0.678,1.444288
419,551560,0.838,2.20624
432,586292,0.864,2.345168
456,653248,0.912,2.612992
426,570148,0.852,2.280592
222,154780,0.444,0.61912
228,163340,0.456,0.65336
320,321696,0.64,1.286784
397,495204,0.794,1.980816
429,578212,0.858,2.312848
343,369636,0.686,1.478544
277,241056,0.554,0.964224
227,161892,0.454,0.647568
481,726896,0.962,2.907584
282,249836,0.564,0.999344
441,611000,0.882,2.444
379,451224,0.758,1.804896
224,157648,0.448,0.630592
433,589016,0.866,2.356064
390,477880,0.78,1.91152
392,482756,0.784,1.931024
218,149344,0.436,0.597376
200,125676,0.4,0.502704
260,212376,0.52,0.849504
362,411632,0.724,1.646528
350,384852,0.7,1.539408
234,171988,0.468,0.687952
467,685144,0.934,2.740576
382,458464,0.764,1.833856
211,139916,0.422,0.559664
418,548920,0.836,2.19568
487,745120,0.974,2.98048
292,267888,0.584,1.071552
226,160480,0.452,0.64192
285,255208,0.57,1.020832
386,468124,0.772,1.872496
203,129488,0.406,0.517952
410,528112,0.82,2.112448
408,522928,0.816,2.091712
434,591732,0.868,2.366928
468,688028,0.936,2.752112
351,387064,0.702,1.548256
371,432440,0.742,1.72976
454,647572,0.908,2.590288
363,413996,0.726,1.655984
217,147948,0.434,0.591792
215,145232,0.43,0.580928
460,664796,0.92,2.659184
354,393712,0.708,1.574848
383,460852,0.766,1.843408
459,661916,0.918,2.647664
229,164744,0.458,0.658976
485,738956,0.97,2.955824
288,260600,0.576,1.0424
202,128196,0.404,0.512784
281,248060,0.562,0.99224
327,335956,0.654,1.343824
287,258796,0.574,1.035184
498,779152,0.996,3.116608
356,398184,0.712,1.592736
317,315768,0.634,1.263072
154,74484,0.308,0.297936
123,47516,0.246,0.190064
177,98452,0.354,0.393808
128,51468,0.256,0.205872
57,10216,0.114,0.040864
155,75496,0.31,0.301984
132,54756,0.264,0.219024
118,43748,0.236,0.174992
74,17200,0.148,0.0688
194,118276,0.388,0.473104
107,35976,0.214,0.143904
108,36624,0.216,0.146496
161,81440,0.322,0.32576
53,8820,0.106,0.03528
196,120692,0.392,0.482768
68,14536,0.136,0.058144
187,109888,0.374,0.439552
127,50696,0.254,0.202784
191,114620,0.382,0.45848
140,61572,0.28,0.246288
55,9500,0.11,0.038
91,26008,0.182,0.104032
58,10580,0.116,0.04232
162,82452,0.324,0.329808
114,40860,0.228,0.16344
54,9176,0.108,0.036704
178,99552,0.356,0.398208
104,33992,0.208,0.135968
167,87624,0.334,0.350496
51,8184,0.102,0.032736
62,12096,0.124,0.048384
71,15856,0.142,0.063424
180,101780,0.36,0.40712
160,80452,0.32,0.321808
106,35316,0.212,0.141264
80,20108,0.16,0.080432
86,23236,0.172,0.092944
171,91860,0.342,0.36744
190,113424,0.38,0.453696
168,88700,0.336,0.3548
97,29580,0.194,0.11832
88,24344,0.176,0.097376
133,55576,0.266,0.222304
172,92952,0.344,0.371808
125,49080,0.25,0.19632
188,111044,0.376,0.444176
165,85564,0.33,0.342256
152,72580,0.304,0.29032
105,34664,0.21,0.138656
129,52276,0.258,0.209104
103,33332,0.206,0.133328
170,90824,0.34,0.363296
159,79416,0.318,0.317664
157,77452,0.314,0.309808
69,14964,0.138,0.059856
183,105204,0.366,0.420816
111,38704,0.222,0.154816
137,58972,0.274,0.235888
134,56428,0.268,0.225712
131,53924,0.262,0.215696
142,63344,0.284,0.253376
146,66964,0.292,0.267856
95,28372,0.19,0.113488
143,64284,0.286,0.257136
115,41564,0.23,0.166256
90,25448,0.18,0.101792
98,30172,0.196,0.120688
73,16752,0.146,0.067008
60,11304,0.12,0.045216
124,48320,0.248,0.19328
63,12492,0.126,0.049968
117,43020,0.234,0.17208
84,22172,0.168,0.088688
66,13692,0.132,0.054768
148,68836,0.296,0.275344
96,28968,0.192,0.115872
116,42272,0.232,0.169088
72,16292,0.144,0.065168
112,39428,0.224,0.157712
82,21128,0.164,0.084512
150,70688,0.3,0.282752
189,112248,0.378,0.448992
139,60728,0.278,0.242912
186,108720,0.372,0.43488
70,15380,0.14,0.06152
166,86556,0.332,0.346224
75,17692,0.15,0.070768
89,24884,0.178,0.099536
169,89720,0.338,0.35888
94,27768,0.188,0.111072
81,20636,0.162,0.082544
174,95132,0.348,0.380528
83,21652,0.166,0.086608
61,11684,0.122,0.046736
85,22704,0.17,0.090816
179,100668,0.358,0.402672
101,32052,0.202,0.128208
135,57268,0.27,0.229072
197,121900,0.394,0.4876
163,83492,0.326,0.333968
173,94056,0.346,0.376224
141,62456,0.282,0.249824
93,27192,0.186,0.108768
76,18168,0.152,0.072672
87,23784,0.174,0.095136
