r,A,r_scaled,A_scaled
410,528112,0.82,2.112448
437,599964,0.874,2.399856
356,398184,0.712,1.592736
456,653248,0.912,2.612992
499,782268,0.998,3.129072
435,594504,0.87,2.378016
364,416284,0.728,1.665136
438,602704,0.876,2.410816
274,235912,0.548,0.943648
361,409404,0.722,1.637616
422,559488,0.844,2.237952
313,307788,0.626,1.231152
429,578212,0.858,2.312848
474,705868,0.948,2.823472
430,580872,0.86,2.323488
442,613756,0.884,2.455024
447,627768,0.894,2.511072
350,384852,0.7,1.539408
323,327760,0.646,1.31104
415,541060,0.83,2.16424
201,126928,0.402,0.507712
436,597264,0.872,2.389056
357,400384,0.714,1.601536
277,241056,0.554,0.964224
342,367480,0.684,1.46992
329,340076,0.658,1.360304
335,352580,0.67,1.41032
258,209128,0.516,0.836512
241,182512,0.482,0.730048
224,157648,0.448,0.630592
441,611000,0.882,2.444
448,630548,0.896,2.522192
268,225640,0.536,0.90256
253,201100,0.506,0.8044
264,218964,0.528,0.875856
306,294168,0.612,1.176672
320,321696,0.64,1.286784
275,237608,0.55,0.950432
453,644680,0.906,2.57872
279,244580,0.558,0.97832
362,411632,0.724,1.646528
299,280908,0.598,1.123632
213,142556,0.426,0.570224
425,567412,0.85,2.269648
491,757396,0.982,3.029584
347,378340,0.694,1.51336
494,766700,0.988,3.0668
421,556856,0.842,2.227424
208,135948,0.416,0.543792
325,331864,0.65,1.327456
301,284644,0.602,1.138576
269,227336,0.538,0.909344
294,271520,0.588,1.08608
396,492672,0.792,1.970688
403,510212,0.806,2.040848
232,169104,0.464,0.676416
434,591732,0.868,2.366928
300,282792,0.6,1.131168
239,179412,0.478,0.717648
355,395956,0.71,1.583824
399,500200,0.798,2.0008
428,575548,0.856,2.302192
309,299984,0.618,1.199936
330,342140,0.66,1.36856
353,391496,0.706,1.565984
246,190120,0.492,0.76048
265,220620,0.53,0.88248
250,196364,0.5,0.785456
317,315768,0.634,1.263072
464,676408,0.928,2.705632
381,456092,0.762,1.824368
237,176488,0.474,0.705952
457,656172,0.914,2.624688
365,418576,0.73,1.674304
416,543696,0.832,2.174784
392,482756,0.784,1.931024
263,217288,0.526,0.869152
352,389284,0.704,1.557136
432,586292,0.864,2.345168
222,154780,0.444,0.61912
286,257008,0.572,1.028032
322,325784,0.644,1.303136
272,232440,0.544,0.92976
209,137208,0.418,0.548832
206,133344,0.412,0.533376
490,754296,0.98,3.017184
475,708832,0.95,2.835328
373,437112,0.746,1.748448
400,502652,0.8,2.010608
390,477880,0.78,1.91152
397,495204,0.794,1.980816
454,647572,0.908,2.590288
349,382660,0.698,1.53064
302,286520,0.604,1.14608
311,303848,0.622,1.215392
371,432440,0.742,1.72976
230,166196,0.46,0.664784
290,264220,0.58,1.05688
479,720844,0.958,2.883376
407,520408,0.814,2.081632
459,661916,0.918,2.647664
248,193236,0.496,0.772944
220,152088,0.44,0.608352
462,670556,0.924,2.682224
385,465696,0.77,1.862784
485,738956,0.97,2.955824
445,622156,0.89,2.488624
497,775996,0.994,3.103984
480,723804,0.96,2.895216
229,164744,0.458,0.658976
293,269724,0.586,1.078896
260,212376,0.52,0.849504
443,616532,0.886,2.466128
214,143868,0.428,0.575472
284,253404,0.568,1.013616
391,480280,0.782,1.92112
376,444160,0.752,1.77664
476,711828,0.952,2.847312
54,9176,0.108,0.036704
64,12892,0.128,0.051568
94,27768,0.188,0.111072
142,63344,0.284,0.253376
196,120692,0.392,0.482768
151,71636,0.302,0.286544
175,96224,0.35,0.384896
68,14536,0.136,0.058144
178,99552,0.356,0.398208
58,10580,0.116,0.04232
96,28968,0.192,0.115872
87,23784,0.174,0.095136
75,17692,0.15,0.070768
65,13264,0.13,0.053056
97,29580,0.194,0.11832
164,84504,0.328,0.338016
76,18168,0.152,0.072672
176,97328,0.352,0.389312
158,78456,0.316,0.313824
132,54756,0.264,0.219024
79,19616,0.158,0.078464
143,64284,0.286,0.257136
184,106344,0.368,0.425376
140,61572,0.28,0.246288
169,89720,0.338,0.35888
51,8184,0.102,0.032736
162,82452,0.324,0.329808
139,60728,0.278,0.242912
115,41564,0.23,0.166256
128,51468,0.256,0.205872
135,57268,0.27,0.229072
56,9856,0.112,0.039424
61,11684,0.122,0.046736
163,83492,0.326,0.333968
118,43748,0.236,0.174992
85,22704,0.17,0.090816
57,10216,0.114,0.040864
167,87624,0.334,0.350496
181,102920,0.362,0.41168
116,42272,0.232,0.169088
69,14964,0.138,0.059856
198,123160,0.396,0.49264
113,40128,0.226,0.160512
95,28372,0.19,0.113488
155,75496,0.31,0.301984
114,40860,0.228,0.16344
124,48320,0.248,0.19328
131,53924,0.262,0.215696
165,85564,0.33,0.342256
103,33332,0.206,0.133328
104,33992,0.208,0.135968
92,26612,0.184,0.106448
106,35316,0.212,0.141264
101,32052,0.202,0.128208
83,21652,0.166,0.086608
134,56428,0.268,0.225712
188,111044,0.376,0.444176
147,67896,0.294,0.271584
180,101780,0.36,0.40712
185,107556,0.37,0.430224
123,47516,0.246,0.190064
121,46008,0.242,0.184032
90,25448,0.18,0.101792
71,15856,0.142,0.063424
182,104076,0.364,0.416304
52,8492,0.104,0.033968
93,27192,0.186,0.108768
170,90824,0.34,0.363296
156,76472,0.312,0.305888
99,30792,0.198,0.123168
81,20636,0.162,0.082544
50,7860,0.1,0.03144
60,11304,0.12,0.045216
59,10960,0.118,0.04384
174,95132,0.348,0.380528
63,12492,0.126,0.049968
107,35976,0.214,0.143904
166,86556,0.332,0.346224
194,118276,0.388,0.473104
86,23236,0.172,0.092944
122,46792,0.244,0.187168
150,70688,0.3,0.282752
141,62456,0.282,0.249824
154,74484,0.308,0.297936
110,38024,0.22,0.152096
80,20108,0.16,0.080432
70,15380,0.14,0.06152
136,58128,0.272,0.232512
133,55576,0.266,0.222304
117,43020,0.234,0.17208
159,79416,0.318,0.317664
108,36624,0.216,0.146496
157,77452,0.314,0.309808
109,37340,0.218,0.14936
168,88700,0.336,0.3548
120,45244,0.24,0.180976
66,13692,0.132,0.054768
173,94056,0.346,0.376224
130,53096,0.26,0.212384
179,100668,0.358,0.402672
149,69748,0.298,0.278992
84,22172,0.168,0.088688
146,66964,0.292,0.267856
77,18624,0.154,0.074496
187,109888,0.374,0.439552
