r,A,r_scaled,A_scaled
309,299984,0.618,1.199936
460,664796,0.92,2.659184
363,413996,0.726,1.655984
289,262376,0.578,1.049504
302,286520,0.604,1.14608
407,520408,0.814,2.081632
412,533260,0.824,2.13304
414,538468,0.828,2.153872
264,218964,0.528,0.875856
378,448884,0.756,1.795536
415,541060,0.83,2.16424
250,196364,0.5,0.785456
270,229020,0.54,0.91608
272,232440,0.544,0.92976
265,220620,0.53,0.88248
368,425488,0.736,1.701952
416,543696,0.832,2.174784
228,163340,0.456,0.65336
490,754296,0.98,3.017184
428,575548,0.856,2.302192
439,605480,0.878,2.42192
313,307788,0.626,1.231152
220,152088,0.44,0.608352
252,199496,0.504,0.797984
393,485200,0.786,1.9408
473,702856,0.946,2.811424
472,699928,0.944,2.799712
318,317700,0.636,1.2708
496,772956,0.992,3.091824
479,720844,0.958,2.883376
376,444160,0.752,1.77664
251,197916,0.502,0.791664
295,273428,0.59,1.093712
382,458464,0.764,1.833856
242,184028,0.484,0.736112
492,760464,0.984,3.041856
298,279004,0.596,1.116016
443,616532,0.886,2.466128
268,225640,0.536,0.90256
339,361072,0.678,1.444288
304,290356,0.608,1.161424
365,418576,0.73,1.674304
421,556856,0.842,2.227424
253,201100,0.506,0.8044
273,234148,0.546,0.936592
241,182512,0.482,0.730048
361,409404,0.722,1.637616
354,393712,0.708,1.574848
445,622156,0.89,2.488624
248,193236,0.496,0.772944
369,427740,0.738,1.71096
319,319704,0.638,1.278816
218,149344,0.436,0.597376
271,230720,0.542,0.92288
205,132020,0.41,0.52808
211,139916,0.422,0.559664
345,373896,0.69,1.495584
207,134624,0.414,0.538496
448,630548,0.896,2.522192
223,156264,0.446,0.625056
296,275260,0.592,1.10104
476,711828,0.952,2.847312
254,202744,0.508,0.810976
255,204296,0.51,0.817184
334,350520,0.668,1.40208
337,356792,0.674,1.427168
316,313724,0.632,1.254896
274,235912,0.548,0.943648
430,580872,0.86,2.323488
258,209128,0.516,0.836512
320,321696,0.64,1.286784
456,653248,0.912,2.612992
471,696972,0.942,2.787888
413,535856,0.826,2.143424
346,376148,0.692,1.504592
193,117032,0.386,0.468128
181,102920,0.362,0.41168
147,67896,0.294,0.271584
104,33992,0.208,0.135968
159,79416,0.318,0.317664
62,12096,0.124,0.048384
110,38024,0.22,0.152096
127,50696,0.254,0.202784
172,92952,0.344,0.371808
105,34664,0.21,0.138656
81,20636,0.162,0.082544
108,36624,0.216,0.146496
70,15380,0.14,0.06152
196,120692,0.392,0.482768
154,74484,0.308,0.297936
71,15856,0.142,0.063424
139,60728,0.278,0.242912
55,9500,0.11,0.038
76,18168,0.152,0.072672
80,20108,0.16,0.080432
101,32052,0.202,0.128208
168,88700,0.336,0.3548
73,16752,0.146,0.067008
146,66964,0.292,0.267856
149,69748,0.298,0.278992
94,27768,0.188,0.111072
137,58972,0.274,0.235888
53,8820,0.106,0.03528
191,114620,0.382,0.45848
126,49884,0.252,0.199536
100,31428,0.2,0.125712
169,89720,0.338,0.35888
97,29580,0.194,0.11832
60,11304,0.12,0.045216
86,23236,0.172,0.092944
61,11684,0.122,0.046736
115,41564,0.23,0.166256
67,14108,0.134,0.056432
54,9176,0.108,0.036704
50,7860,0.1,0.03144
98,30172,0.196,0.120688
112,39428,0.224,0.157712
190,113424,0.38,0.453696
74,17200,0.148,0.0688
156,76472,0.312,0.305888
89,24884,0.178,0.099536
119,44512,0.238,0.178048
75,17692,0.15,0.070768
167,87624,0.334,0.350496
186,108720,0.372,0.43488
163,83492,0.326,0.333968
173,94056,0.346,0.376224
84,22172,0.168,0.088688
176,97328,0.352,0.389312
124,48320,0.248,0.19328
79,19616,0.158,0.078464
129,52276,0.258,0.209104
199,124420,0.398,0.49768
188,111044,0.376,0.444176
144,65168,0.288,0.260672
165,85564,0.33,0.342256
87,23784,0.174,0.095136
92,26612,0.184,0.106448
59,10960,0.118,0.04384
184,106344,0.368,0.425376
148,68836,0.296,0.275344
135,57268,0.27,0.229072
123,47516,0.246,0.190064
88,24344,0.176,0.097376
72,16292,0.144,0.065168
175,96224,0.35,0.384896
177,98452,0.354,0.393808
120,45244,0.24,0.180976
160,80452,0.32,0.321808
90,25448,0.18,0.101792
128,51468,0.256,0.205872
134,56428,0.268,0.225712
52,8492,0.104,0.033968
117,43020,0.234,0.17208
99,30792,0.198,0.123168
114,40860,0.228,0.16344
192,115816,0.384,0.463264
162,82452,0.324,0.329808
132,54756,0.264,0.219024
194,118276,0.388,0.473104
171,91860,0.342,0.36744
66,13692,0.132,0.054768
51,8184,0.102,0.032736
166,86556,0.332,0.346224
174,95132,0.348,0.380528
109,37340,0.218,0.14936
125,49080,0.25,0.19632
130,53096,0.26,0.212384
58,10580,0.116,0.04232
170,90824,0.34,0.363296
93,27192,0.186,0.108768
77,18624,0.154,0.074496
63,12492,0.126,0.049968
106,35316,0.212,0.141264
178,99552,0.356,0.398208
96,28968,0.192,0.115872
78,19116,0.156,0.076464
68,14536,0.136,0.058144
179,100668,0.358,0.402672
145,66076,0.29,0.264304
