r,A,r_scaled,A_scaled
273,234148,0.546,0.936592
344,371756,0.688,1.487024
322,325784,0.644,1.303136
402,507728,0.804,2.030912
261,214036,0.522,0.856144
255,204296,0.51,0.817184
298,279004,0.596,1.116016
231,167652,0.462,0.670608
431,583644,0.862,2.334576
312,305844,0.624,1.223376
219,150692,0.438,0.602768
471,696972,0.942,2.787888
407,520408,0.814,2.081632
384,463304,0.768,1.853216
430,580872,0.86,2.323488
297,277128,0.594,1.108512
442,613756,0.884,2.455024
214,143868,0.428,0.575472
449,633372,0.898,2.533488
422,559488,0.844,2.237952
324,329804,0.648,1.319216
259,210764,0.518,0.843056
311,303848,0.622,1.215392
478,717824,0.956,2.871296
360,407188,0.72,1.628752
234,171988,0.468,0.687952
316,313724,0.632,1.254896
369,427740,0.738,1.71096
310,301916,0.62,1.207664
249,194824,0.498,0.779296
463,673452,0.926,2.693808
331,344184,0.662,1.376736
264,218964,0.528,0.875856
211,139916,0.422,0.559664
467,685144,0.934,2.740576
206,133344,0.412,0.533376
374,439408,0.748,1.757632
220,152088,0.44,0.608352
318,317700,0.636,1.2708
343,369636,0.686,1.478544
280,246288,0.56,0.985152
207,134624,0.414,0.538496
405,515320,0.81,2.06128
457,656172,0.914,2.624688
263,217288,0.526,0.869152
277,241056,0.554,0.964224
389,475452,0.778,1.901808
489,751208,0.978,3.004832
349,382660,0.698,1.53064
202,128196,0.404,0.512784
291,266064,0.582,1.064256
300,282792,0.6,1.131168
276,239348,0.552,0.957392
339,361072,0.678,1.444288
233,170580,0.466,0.68232
266,222304,0.532,0.889216
328,337960,0.656,1.35184
414,538468,0.828,2.153872
464,676408,0.928,2.705632
282,249836,0.564,0.999344
453,644680,0.906,2.57872
492,760464,0.984,3.041856
459,661916,0.918,2.647664
433,589016,0.866,2.356064
379,451224,0.758,1.804896
302,286520,0.604,1.14608
480,723804,0.96,2.895216
232,169104,0.464,0.676416
393,485200,0.786,1.9408
226,160480,0.452,0.64192
411,530740,0.822,2.12296
377,446548,0.754,1.786192
385,465696,0.77,1.862784
262,215684,0.524,0.862736
429,578212,0.858,2.312848
334,350520,0.668,1.40208
364,416284,0.728,1.665136
383,460852,0.766,1.843408
362,411632,0.724,1.646528
353,391496,0.706,1.565984
435,594504,0.87,2.378016
380,453668,0.76,1.814672
309,299984,0.618,1.199936
248,193236,0.496,0.772944
413,535856,0.826,2.143424
330,342140,0.66,1.36856
283,251640,0.566,1.00656
474,705868,0.948,2.823472
493,763556,0.986,3.054224
347,378340,0.694,1.51336
239,179412,0.478,0.717648
341,365284,0.682,1.461136
376,444160,0.752,1.77664
500,785456,1,3.141824
225,159068,0.45,0.636272
237,176488,0.474,0.705952
361,409404,0.722,1.637616
382,458464,0.764,1.833856
451,638988,0.902,2.555952
279,244580,0.558,0.97832
287,258796,0.574,1.035184
394,487692,0.788,1.950768
223,156264,0.446,0.625056
222,154780,0.444,0.61912
415,541060,0.83,2.16424
365,418576,0.73,1.674304
286,257008,0.572,1.028032
486,742064,0.972,2.968256
456,653248,0.912,2.612992
305,292288,0.61,1.169152
251,197916,0.502,0.791664
215,145232,0.43,0.580928
247,191676,0.494,0.766704
462,670556,0.924,2.682224
419,551560,0.838,2.20624
296,275260,0.592,1.10104
368,425488,0.736,1.701952
417,546292,0.834,2.185168
129,52276,0.258,0.209104
53,8820,0.106,0.03528
77,18624,0.154,0.074496
76,18168,0.152,0.072672
149,69748,0.298,0.278992
90,25448,0.18,0.101792
140,61572,0.28,0.246288
81,20636,0.162,0.082544
104,33992,0.208,0.135968
56,9856,0.112,0.039424
175,96224,0.35,0.384896
71,15856,0.142,0.063424
127,50696,0.254,0.202784
63,12492,0.126,0.049968
70,15380,0.14,0.06152
170,90824,0.34,0.363296
197,121900,0.394,0.4876
57,10216,0.114,0.040864
98,30172,0.196,0.120688
162,82452,0.324,0.329808
106,35316,0.212,0.141264
123,47516,0.246,0.190064
64,12892,0.128,0.051568
87,23784,0.174,0.095136
84,22172,0.168,0.088688
196,120692,0.392,0.482768
177,98452,0.354,0.393808
172,92952,0.344,0.371808
139,60728,0.278,0.242912
192,115816,0.384,0.463264
62,12096,0.124,0.048384
156,76472,0.312,0.305888
161,81440,0.322,0.32576
194,118276,0.388,0.473104
72,16292,0.144,0.065168
151,71636,0.302,0.286544
176,97328,0.352,0.389312
122,46792,0.244,0.187168
119,44512,0.238,0.178048
174,95132,0.348,0.380528
163,83492,0.326,0.333968
80,20108,0.16,0.080432
144,65168,0.288,0.260672
79,19616,0.158,0.078464
165,85564,0.33,0.342256
93,27192,0.186,0.108768
153,73568,0.306,0.294272
88,24344,0.176,0.097376
171,91860,0.342,0.36744
89,24884,0.178,0.099536
73,16752,0.146,0.067008
85,22704,0.17,0.090816
152,72580,0.304,0.29032
118,43748,0.236,0.174992
188,111044,0.376,0.444176
69,14964,0.138,0.059856
59,10960,0.118,0.04384
145,66076,0.29,0.264304
148,68836,0.296,0.275344
181,102920,0.362,0.41168
74,17200,0.148,0.0688
51,8184,0.102,0.032736
147,67896,0.294,0.271584
126,49884,0.252,0.199536
68,14536,0.136,0.058144
66,13692,0.132,0.054768
111,38704,0.222,0.154816
141,62456,0.282,0.249824
128,51468,0.256,0.205872
159,79416,0.318,0.317664
168,88700,0.336,0.3548
173,94056,0.346,0.376224
131,53924,0.262,0.215696
78,19116,0.156,0.076464
185,107556,0.37,0.430224
54,9176,0.108,0.036704
155,75496,0.31,0.301984
112,39428,0.224,0.157712
195,119488,0.39,0.477952
107,35976,0.214,0.143904
105,34664,0.21,0.138656
58,10580,0.116,0.04232
101,32052,0.202,0.128208
193,117032,0.386,0.468128
191,114620,0.382,0.45848
110,38024,0.22,0.152096
67,14108,0.134,0.056432
94,27768,0.188,0.111072
199,124420,0.398,0.49768
164,84504,0.328,0.338016
75,17692,0.15,0.070768
100,31428,0.2,0.125712
178,99552,0.356,0.398208
52,8492,0.104,0.033968
83,21652,0.166,0.086608
109,37340,0.218,0.14936
124,48320,0.248,0.19328
184,106344,0.368,0.425376
97,29580,0.194,0.11832
150,70688,0.3,0.282752
116,42272,0.232,0.169088
198,123160,0.396,0.49264
169,89720,0.338,0.35888
166,86556,0.332,0.346224
154,74484,0.308,0.297936
