r,A,r_scaled,A_scaled
309,299984,0.618,1.199936
279,244580,0.558,0.97832
384,463304,0.768,1.853216
424,564824,0.848,2.259296
192,115816,0.384,0.463264
99,30792,0.198,0.123168
154,74484,0.308,0.297936
179,100668,0.358,0.402672
112,39428,0.224,0.157712
78,19116,0.156,0.076464
163,83492,0.326,0.333968
191,114620,0.382,0.45848
56,9856,0.112,0.039424
107,35976,0.214,0.143904
176,97328,0.352,0.389312
152,72580,0.304,0.29032
116,42272,0.232,0.169088
157,77452,0.314,0.309808
174,95132,0.348,0.380528
53,8820,0.106,0.03528
140,61572,0.28,0.246288
167,87624,0.334,0.350496
130,53096,0.26,0.212384
91,26008,0.182,0.104032
145,66076,0.29,0.264304
81,20636,0.162,0.082544
188,111044,0.376,0.444176
105,34664,0.21,0.138656
77,18624,0.154,0.074496
156,76472,0.312,0.305888
158,78456,0.316,0.313824
178,99552,0.356,0.398208
73,16752,0.146,0.067008
89,24884,0.178,0.099536
108,36624,0.216,0.146496
87,23784,0.174,0.095136
88,24344,0.176,0.097376
180,101780,0.36,0.40712
124,48320,0.248,0.19328
129,52276,0.258,0.209104
125,49080,0.25,0.19632
172,92952,0.344,0.371808
165,85564,0.33,0.342256
60,11304,0.12,0.045216
177,98452,0.354,0.393808
144,65168,0.288,0.260672
120,45244,0.24,0.180976
126,49884,0.252,0.199536
84,22172,0.168,0.088688
55,9500,0.11,0.038
86,23236,0.172,0.092944
68,14536,0.136,0.058144
50,7860,0.1,0.03144
95,28372,0.19,0.113488
94,27768,0.188,0.111072
195,119488,0.39,0.477952
121,46008,0.242,0.184032
118,43748,0.236,0.174992
85,22704,0.17,0.090816
110,38024,0.22,0.152096
142,63344,0.284,0.253376
114,40860,0.228,0.16344
66,13692,0.132,0.054768
194,118276,0.388,0.473104
146,66964,0.292,0.267856
111,38704,0.222,0.154816
80,20108,0.16,0.080432
127,50696,0.254,0.202784
79,19616,0.158,0.078464
103,33332,0.206,0.133328
75,17692,0.15,0.070768
162,82452,0.324,0.329808
159,79416,0.318,0.317664
96,28968,0.192,0.115872
151,71636,0.302,0.286544
153,73568,0.306,0.294272
128,51468,0.256,0.205872
113,40128,0.226,0.160512
197,121900,0.394,0.4876
190,113424,0.38,0.453696
97,29580,0.194,0.11832
106,35316,0.212,0.141264
155,75496,0.31,0.301984
182,104076,0.364,0.416304
196,120692,0.392,0.482768
98,30172,0.196,0.120688
115,41564,0.23,0.166256
181,102920,0.362,0.41168
70,15380,0.14,0.06152
135,57268,0.27,0.229072
74,17200,0.148,0.0688
175,96224,0.35,0.384896
169,89720,0.338,0.35888
160,80452,0.32,0.321808
57,10216,0.114,0.040864
117,43020,0.234,0.17208
67,14108,0.134,0.056432
72,16292,0.144,0.065168
61,11684,0.122,0.046736
147,67896,0.294,0.271584
104,33992,0.208,0.135968
132,54756,0.264,0.219024
64,12892,0.128,0.051568
141,62456,0.282,0.249824
82,21128,0.164,0.084512
184,106344,0.368,0.425376
189,112248,0.378,0.448992
171,91860,0.342,0.36744
69,14964,0.138,0.059856
