r,A,r_scaled,A_scaled
260,212376,0.52,0.849504
355,395956,0.71,1.583824
308,298032,0.616,1.192128
298,279004,0.596,1.116016
263,217288,0.526,0.869152
346,376148,0.692,1.504592
238,177968,0.476,0.711872
341,365284,0.682,1.461136
488,748172,0.976,2.992688
299,280908,0.598,1.123632
256,205892,0.512,0.823568
359,404936,0.718,1.619744
485,738956,0.97,2.955824
494,766700,0.988,3.0668
437,599964,0.874,2.399856
382,458464,0.764,1.833856
255,204296,0.51,0.817184
304,290356,0.608,1.161424
323,327760,0.646,1.31104
356,398184,0.712,1.592736
490,754296,0.98,3.017184
362,411632,0.724,1.646528
495,769848,0.99,3.079392
271,230720,0.542,0.92288
208,135948,0.416,0.543792
471,696972,0.942,2.787888
289,262376,0.578,1.049504
215,145232,0.43,0.580928
380,453668,0.76,1.814672
342,367480,0.684,1.46992
284,253404,0.568,1.013616
205,132020,0.41,0.52808
425,567412,0.85,2.269648
460,664796,0.92,2.659184
345,373896,0.69,1.495584
252,199496,0.504,0.797984
468,688028,0.936,2.752112
441,611000,0.882,2.444
266,222304,0.532,0.889216
267,223996,0.534,0.895984
448,630548,0.896,2.522192
492,760464,0.984,3.041856
375,441788,0.75,1.767152
212,141192,0.424,0.564768
234,171988,0.468,0.687952
286,257008,0.572,1.028032
403,510212,0.806,2.040848
258,209128,0.516,0.836512
200,125676,0.4,0.502704
479,720844,0.958,2.883376
402,507728,0.804,2.030912
261,214036,0.522,0.856144
487,745120,0.974,2.98048
340,363176,0.68,1.452704
296,275260,0.592,1.10104
389,475452,0.778,1.901808
325,331864,0.65,1.327456
413,535856,0.826,2.143424
433,589016,0.866,2.356064
253,201100,0.506,0.8044
343,369636,0.686,1.478544
361,409404,0.722,1.637616
251,197916,0.502,0.791664
483,732920,0.966,2.93168
306,294168,0.612,1.176672
333,348372,0.666,1.393488
347,378340,0.694,1.51336
417,546292,0.834,2.185168
370,430112,0.74,1.720448
426,570148,0.852,2.280592
444,619336,0.888,2.477344
229,164744,0.458,0.658976
399,500200,0.798,2.0008
278,242820,0.556,0.97128
303,288408,0.606,1.153632
273,234148,0.546,0.936592
436,597264,0.872,2.389056
384,463304,0.768,1.853216
309,299984,0.618,1.199936
416,543696,0.832,2.174784
237,176488,0.474,0.705952
447,627768,0.894,2.511072
236,175004,0.472,0.700016
276,239348,0.552,0.957392
480,723804,0.96,2.895216
293,269724,0.586,1.078896
435,594504,0.87,2.378016
466,682216,0.932,2.728864
434,591732,0.868,2.366928
254,202744,0.508,0.810976
353,391496,0.706,1.565984
339,361072,0.678,1.444288
365,418576,0.73,1.674304
407,520408,0.814,2.081632
221,153456,0.442,0.613824
250,196364,0.5,0.785456
231,167652,0.462,0.670608
283,251640,0.566,1.00656
376,444160,0.752,1.77664
398,497660,0.796,1.99064
401,505216,0.802,2.020864
406,517892,0.812,2.071568
381,456092,0.762,1.824368
241,182512,0.482,0.730048
455,650384,0.91,2.601536
235,173512,0.47,0.694048
394,487692,0.788,1.950768
393,485200,0.786,1.9408
421,556856,0.842,2.227424
335,352580,0.67,1.41032
408,522928,0.816,2.091712
367,423152,0.734,1.692608
484,735968,0.968,2.943872
295,273428,0.59,1.093712
428,575548,0.856,2.302192
397,495204,0.794,1.980816
272,232440,0.544,0.92976
307,296092,0.614,1.184368
464,676408,0.928,2.705632
202,128196,0.404,0.512784
451,638988,0.902,2.555952
214,143868,0.428,0.575472
285,255208,0.57,1.020832
311,303848,0.622,1.215392
452,641896,0.904,2.567584
201,126928,0.402,0.507712
280,246288,0.56,0.985152
439,605480,0.878,2.42192
257,207544,0.514,0.830176
465,679356,0.93,2.717424
248,193236,0.496,0.772944
206,133344,0.412,0.533376
209,137208,0.418,0.548832
313,307788,0.626,1.231152
467,685144,0.934,2.740576
440,608228,0.88,2.432912
244,187068,0.488,0.748272
178,99552,0.356,0.398208
134,56428,0.268,0.225712
154,74484,0.308,0.297936
142,63344,0.284,0.253376
193,117032,0.386,0.468128
77,18624,0.154,0.074496
126,49884,0.252,0.199536
89,24884,0.178,0.099536
50,7860,0.1,0.03144
74,17200,0.148,0.0688
187,109888,0.374,0.439552
146,66964,0.292,0.267856
87,23784,0.174,0.095136
180,101780,0.36,0.40712
54,9176,0.108,0.036704
52,8492,0.104,0.033968
63,12492,0.126,0.049968
175,96224,0.35,0.384896
99,30792,0.198,0.123168
103,33332,0.206,0.133328
123,47516,0.246,0.190064
165,85564,0.33,0.342256
197,121900,0.394,0.4876
68,14536,0.136,0.058144
136,58128,0.272,0.232512
172,92952,0.344,0.371808
158,78456,0.316,0.313824
182,104076,0.364,0.416304
69,14964,0.138,0.059856
195,119488,0.39,0.477952
183,105204,0.366,0.420816
116,42272,0.232,0.169088
171,91860,0.342,0.36744
113,40128,0.226,0.160512
91,26008,0.182,0.104032
185,107556,0.37,0.430224
166,86556,0.332,0.346224
148,68836,0.296,0.275344
98,30172,0.196,0.120688
119,44512,0.238,0.178048
143,64284,0.286,0.257136
189,112248,0.378,0.448992
81,20636,0.162,0.082544
102,32688,0.204,0.130752
114,40860,0.228,0.16344
90,25448,0.18,0.101792
121,46008,0.242,0.184032
174,95132,0.348,0.380528
58,10580,0.116,0.04232
85,22704,0.17,0.090816
72,16292,0.144,0.065168
127,50696,0.254,0.202784
168,88700,0.336,0.3548
60,11304,0.12,0.045216
155,75496,0.31,0.301984
141,62456,0.282,0.249824
105,34664,0.21,0.138656
151,71636,0.302,0.286544
159,79416,0.318,0.317664
65,13264,0.13,0.053056
196,120692,0.392,0.482768
100,31428,0.2,0.125712
177,98452,0.354,0.393808
96,28968,0.192,0.115872
147,67896,0.294,0.271584
76,18168,0.152,0.072672
80,20108,0.16,0.080432
129,52276,0.258,0.209104
170,90824,0.34,0.363296
179,100668,0.358,0.402672
137,58972,0.274,0.235888
66,13692,0.132,0.054768
86,23236,0.172,0.092944
120,45244,0.24,0.180976
176,97328,0.352,0.389312
167,87624,0.334,0.350496
107,35976,0.214,0.143904
135,57268,0.27,0.229072
92,26612,0.184,0.106448
173,94056,0.346,0.376224
163,83492,0.326,0.333968
112,39428,0.224,0.157712
101,32052,0.202,0.128208
70,15380,0.14,0.06152
115,41564,0.23,0.166256
138,59848,0.276,0.239392
145,66076,0.29,0.264304
131,53924,0.262,0.215696
192,115816,0.384,0.463264
125,49080,0.25,0.19632
117,43020,0.234,0.17208
75,17692,0.15,0.070768
140,61572,0.28,0.246288
118,43748,0.236,0.174992
122,46792,0.244,0.187168
79,19616,0.158,0.078464
139,60728,0.278,0.242912
95,28372,0.19,0.113488
184,106344,0.368,0.425376
93,27192,0.186,0.108768
53,8820,0.106,0.03528
94,27768,0.188,0.111072
97,29580,0.194,0.11832
132,54756,0.264,0.219024
188,111044,0.376,0.444176
