r,A,r_scaled,A_scaled
327,335956,0.654,1.343824
499,782268,0.998,3.129072
471,696972,0.942,2.787888
269,227336,0.538,0.909344
308,298032,0.616,1.192128
486,742064,0.972,2.968256
239,179412,0.478,0.717648
396,492672,0.792,1.970688
237,176488,0.474,0.705952
196,120692,0.392,0.482768
100,31428,0.2,0.125712
89,24884,0.178,0.099536
117,43020,0.234,0.17208
87,23784,0.174,0.095136
132,54756,0.264,0.219024
194,118276,0.388,0.473104
177,98452,0.354,0.393808
137,58972,0.274,0.235888
75,17692,0.15,0.070768
131,53924,0.262,0.215696
144,65168,0.288,0.260672
103,33332,0.206,0.133328
50,7860,0.1,0.03144
158,78456,0.316,0.313824
192,115816,0.384,0.463264
190,113424,0.38,0.453696
53,8820,0.106,0.03528
174,95132,0.348,0.380528
135,57268,0.27,0.229072
191,114620,0.382,0.45848
153,73568,0.306,0.294272
86,23236,0.172,0.092944
71,15856,0.142,0.063424
150,70688,0.3,0.282752
176,97328,0.352,0.389312
111,38704,0.222,0.154816
172,92952,0.344,0.371808
56,9856,0.112,0.039424
70,15380,0.14,0.06152
154,74484,0.308,0.297936
84,22172,0.168,0.088688
113,40128,0.226,0.160512
102,32688,0.204,0.130752
118,43748,0.236,0.174992
54,9176,0.108,0.036704
164,84504,0.328,0.338016
162,82452,0.324,0.329808
62,12096,0.124,0.048384
157,77452,0.314,0.309808
133,55576,0.266,0.222304
99,30792,0.198,0.123168
167,87624,0.334,0.350496
68,14536,0.136,0.058144
106,35316,0.212,0.141264
119,44512,0.238,0.178048
151,71636,0.302,0.286544
143,64284,0.286,0.257136
193,117032,0.386,0.468128
130,53096,0.26,0.212384
121,46008,0.242,0.184032
159,79416,0.318,0.317664
60,11304,0.12,0.045216
125,49080,0.25,0.19632
171,91860,0.342,0.36744
148,68836,0.296,0.275344
82,21128,0.164,0.084512
57,10216,0.114,0.040864
93,27192,0.186,0.108768
109,37340,0.218,0.14936
96,28968,0.192,0.115872
61,11684,0.122,0.046736
183,105204,0.366,0.420816
81,20636,0.162,0.082544
138,59848,0.276,0.239392
155,75496,0.31,0.301984
179,100668,0.358,0.402672
178,99552,0.356,0.398208
73,16752,0.146,0.067008
112,39428,0.224,0.157712
165,85564,0.33,0.342256
124,48320,0.248,0.19328
147,67896,0.294,0.271584
160,80452,0.32,0.321808
185,107556,0.37,0.430224
166,86556,0.332,0.346224
187,109888,0.374,0.439552
197,121900,0.394,0.4876
184,106344,0.368,0.425376
189,112248,0.378,0.448992
123,47516,0.246,0.190064
134,56428,0.268,0.225712
142,63344,0.284,0.253376
175,96224,0.35,0.384896
64,12892,0.128,0.051568
163,83492,0.326,0.333968
66,13692,0.132,0.054768
95,28372,0.19,0.113488
180,101780,0.36,0.40712
140,61572,0.28,0.246288
51,8184,0.102,0.032736
58,10580,0.116,0.04232
122,46792,0.244,0.187168
168,88700,0.336,0.3548
59,10960,0.118,0.04384
195,119488,0.39,0.477952
199,124420,0.398,0.49768
110,38024,0.22,0.152096
182,104076,0.364,0.416304
126,49884,0.252,0.199536
170,90824,0.34,0.363296
129,52276,0.258,0.209104
97,29580,0.194,0.11832
79,19616,0.158,0.078464
136,58128,0.272,0.232512
