r,A,r_scaled,A_scaled
470,694032,0.94,2.776128
343,369636,0.686,1.478544
420,554148,0.84,2.216592
345,373896,0.69,1.495584
363,413996,0.726,1.655984
329,340076,0.658,1.360304
487,745120,0.974,2.98048
352,389284,0.704,1.557136
291,266064,0.582,1.064256
271,230720,0.542,0.92288
258,209128,0.516,0.836512
429,578212,0.858,2.312848
483,732920,0.966,2.93168
273,234148,0.546,0.936592
278,242820,0.556,0.97128
497,775996,0.994,3.103984
260,212376,0.52,0.849504
201,126928,0.402,0.507712
254,202744,0.508,0.810976
361,409404,0.722,1.637616
306,294168,0.612,1.176672
486,742064,0.972,2.968256
324,329804,0.648,1.319216
436,597264,0.872,2.389056
494,766700,0.988,3.0668
374,439408,0.748,1.757632
318,317700,0.636,1.2708
360,407188,0.72,1.628752
229,164744,0.458,0.658976
440,608228,0.88,2.432912
392,482756,0.784,1.931024
335,352580,0.67,1.41032
224,157648,0.448,0.630592
246,190120,0.492,0.76048
230,166196,0.46,0.664784
255,204296,0.51,0.817184
311,303848,0.622,1.215392
280,246288,0.56,0.985152
349,382660,0.698,1.53064
317,315768,0.634,1.263072
348,380496,0.696,1.521984
350,384852,0.7,1.539408
481,726896,0.962,2.907584
287,258796,0.574,1.035184
384,463304,0.768,1.853216
378,448884,0.756,1.795536
203,129488,0.406,0.517952
495,769848,0.99,3.079392
326,333868,0.652,1.335472
415,541060,0.83,2.16424
461,667648,0.922,2.670592
227,161892,0.454,0.647568
422,559488,0.844,2.237952
200,125676,0.4,0.502704
314,309784,0.628,1.239136
375,441788,0.75,1.767152
460,664796,0.92,2.659184
480,723804,0.96,2.895216
423,562164,0.846,2.248656
237,176488,0.474,0.705952
406,517892,0.812,2.071568
267,223996,0.534,0.895984
368,425488,0.736,1.701952
444,619336,0.888,2.477344
395,490172,0.79,1.960688
249,194824,0.498,0.779296
493,763556,0.986,3.054224
322,325784,0.644,1.303136
419,551560,0.838,2.20624
288,260600,0.576,1.0424
468,688028,0.936,2.752112
211,139916,0.422,0.559664
430,580872,0.86,2.323488
266,222304,0.532,0.889216
226,160480,0.452,0.64192
307,296092,0.614,1.184368
479,720844,0.958,2.883376
303,288408,0.606,1.153632
359,404936,0.718,1.619744
221,153456,0.442,0.613824
337,356792,0.674,1.427168
206,133344,0.412,0.533376
452,641896,0.904,2.567584
379,451224,0.758,1.804896
387,470552,0.774,1.882208
305,292288,0.61,1.169152
465,679356,0.93,2.717424
388,472952,0.776,1.891808
438,602704,0.876,2.410816
442,613756,0.884,2.455024
377,446548,0.754,1.786192
498,779152,0.996,3.116608
484,735968,0.968,2.943872
451,638988,0.902,2.555952
241,182512,0.482,0.730048
382,458464,0.764,1.833856
220,152088,0.44,0.608352
467,685144,0.934,2.740576
236,175004,0.472,0.700016
331,344184,0.662,1.376736
464,676408,0.928,2.705632
459,661916,0.918,2.647664
358,402684,0.716,1.610736
313,307788,0.626,1.231152
289,262376,0.578,1.049504
217,147948,0.434,0.591792
354,393712,0.708,1.574848
293,269724,0.586,1.078896
409,525556,0.818,2.102224
114,40860,0.228,0.16344
61,11684,0.122,0.046736
130,53096,0.26,0.212384
180,101780,0.36,0.40712
99,30792,0.198,0.123168
121,46008,0.242,0.184032
101,32052,0.202,0.128208
172,92952,0.344,0.371808
135,57268,0.27,0.229072
174,95132,0.348,0.380528
79,19616,0.158,0.078464
109,37340,0.218,0.14936
53,8820,0.106,0.03528
69,14964,0.138,0.059856
113,40128,0.226,0.160512
136,58128,0.272,0.232512
166,86556,0.332,0.346224
128,51468,0.256,0.205872
110,38024,0.22,0.152096
87,23784,0.174,0.095136
137,58972,0.274,0.235888
182,104076,0.364,0.416304
71,15856,0.142,0.063424
59,10960,0.118,0.04384
98,30172,0.196,0.120688
193,117032,0.386,0.468128
95,28372,0.19,0.113488
184,106344,0.368,0.425376
70,15380,0.14,0.06152
83,21652,0.166,0.086608
68,14536,0.136,0.058144
115,41564,0.23,0.166256
105,34664,0.21,0.138656
86,23236,0.172,0.092944
107,35976,0.214,0.143904
165,85564,0.33,0.342256
64,12892,0.128,0.051568
138,59848,0.276,0.239392
125,49080,0.25,0.19632
62,12096,0.124,0.048384
75,17692,0.15,0.070768
89,24884,0.178,0.099536
161,81440,0.322,0.32576
127,50696,0.254,0.202784
192,115816,0.384,0.463264
122,46792,0.244,0.187168
129,52276,0.258,0.209104
160,80452,0.32,0.321808
82,21128,0.164,0.084512
52,8492,0.104,0.033968
118,43748,0.236,0.174992
144,65168,0.288,0.260672
167,87624,0.334,0.350496
108,36624,0.216,0.146496
120,45244,0.24,0.180976
142,63344,0.284,0.253376
141,62456,0.282,0.249824
177,98452,0.354,0.393808
93,27192,0.186,0.108768
94,27768,0.188,0.111072
133,55576,0.266,0.222304
183,105204,0.366,0.420816
72,16292,0.144,0.065168
65,13264,0.13,0.053056
106,35316,0.212,0.141264
191,114620,0.382,0.45848
196,120692,0.392,0.482768
78,19116,0.156,0.076464
199,124420,0.398,0.49768
66,13692,0.132,0.054768
92,26612,0.184,0.106448
119,44512,0.238,0.178048
51,8184,0.102,0.032736
194,118276,0.388,0.473104
55,9500,0.11,0.038
131,53924,0.262,0.215696
171,91860,0.342,0.36744
181,102920,0.362,0.41168
152,72580,0.304,0.29032
149,69748,0.298,0.278992
67,14108,0.134,0.056432
162,82452,0.324,0.329808
126,49884,0.252,0.199536
164,84504,0.328,0.338016
112,39428,0.224,0.157712
90,25448,0.18,0.101792
74,17200,0.148,0.0688
134,56428,0.268,0.225712
124,48320,0.248,0.19328
158,78456,0.316,0.313824
156,76472,0.312,0.305888
50,7860,0.1,0.03144
58,10580,0.116,0.04232
77,18624,0.154,0.074496
97,29580,0.194,0.11832
159,79416,0.318,0.317664
57,10216,0.114,0.040864
81,20636,0.162,0.082544
179,100668,0.358,0.402672
173,94056,0.346,0.376224
169,89720,0.338,0.35888
88,24344,0.176,0.097376
187,109888,0.374,0.439552
111,38704,0.222,0.154816
60,11304,0.12,0.045216
