r,A,r_scaled,A_scaled
408,522928,0.816,2.091712
362,411632,0.724,1.646528
370,430112,0.74,1.720448
456,653248,0.912,2.612992
381,456092,0.762,1.824368
243,185520,0.486,0.74208
299,280908,0.598,1.123632
291,266064,0.582,1.064256
405,515320,0.81,2.06128
230,166196,0.46,0.664784
269,227336,0.538,0.909344
338,358916,0.676,1.435664
454,647572,0.908,2.590288
272,232440,0.544,0.92976
324,329804,0.648,1.319216
361,409404,0.722,1.637616
319,319704,0.638,1.278816
465,679356,0.93,2.717424
483,732920,0.966,2.93168
276,239348,0.552,0.957392
499,782268,0.998,3.129072
439,605480,0.878,2.42192
354,393712,0.708,1.574848
316,313724,0.632,1.254896
209,137208,0.418,0.548832
491,757396,0.982,3.029584
229,164744,0.458,0.658976
267,223996,0.534,0.895984
485,738956,0.97,2.955824
399,500200,0.798,2.0008
404,512784,0.808,2.051136
395,490172,0.79,1.960688
357,400384,0.714,1.601536
301,284644,0.602,1.138576
375,441788,0.75,1.767152
367,423152,0.734,1.692608
350,384852,0.7,1.539408
470,694032,0.94,2.776128
457,656172,0.914,2.624688
300,282792,0.6,1.131168
311,303848,0.622,1.215392
216,146604,0.432,0.586416
337,356792,0.674,1.427168
494,766700,0.988,3.0668
266,222304,0.532,0.889216
215,145232,0.43,0.580928
294,271520,0.588,1.08608
329,340076,0.658,1.360304
416,543696,0.832,2.174784
265,220620,0.53,0.88248
453,644680,0.906,2.57872
270,229020,0.54,0.91608
339,361072,0.678,1.444288
379,451224,0.758,1.804896
260,212376,0.52,0.849504
238,177968,0.476,0.711872
421,556856,0.842,2.227424
147,67896,0.294,0.271584
189,112248,0.378,0.448992
82,21128,0.164,0.084512
114,40860,0.228,0.16344
86,23236,0.172,0.092944
178,99552,0.356,0.398208
127,50696,0.254,0.202784
105,34664,0.21,0.138656
153,73568,0.306,0.294272
183,105204,0.366,0.420816
81,20636,0.162,0.082544
124,48320,0.248,0.19328
73,16752,0.146,0.067008
161,81440,0.322,0.32576
195,119488,0.39,0.477952
154,74484,0.308,0.297936
152,72580,0.304,0.29032
141,62456,0.282,0.249824
78,19116,0.156,0.076464
110,38024,0.22,0.152096
149,69748,0.298,0.278992
93,27192,0.186,0.108768
120,45244,0.24,0.180976
199,124420,0.398,0.49768
132,54756,0.264,0.219024
179,100668,0.358,0.402672
151,71636,0.302,0.286544
190,113424,0.38,0.453696
52,8492,0.104,0.033968
194,118276,0.388,0.473104
60,11304,0.12,0.045216
129,52276,0.258,0.209104
88,24344,0.176,0.097376
107,35976,0.214,0.143904
106,35316,0.212,0.141264
146,66964,0.292,0.267856
148,68836,0.296,0.275344
122,46792,0.244,0.187168
95,28372,0.19,0.113488
157,77452,0.314,0.309808
165,85564,0.33,0.342256
59,10960,0.118,0.04384
139,60728,0.278,0.242912
192,115816,0.384,0.463264
143,64284,0.286,0.257136
160,80452,0.32,0.321808
79,19616,0.158,0.078464
169,89720,0.338,0.35888
53,8820,0.106,0.03528
167,87624,0.334,0.350496
175,96224,0.35,0.384896
101,32052,0.202,0.128208
89,24884,0.178,0.099536
166,86556,0.332,0.346224
62,12096,0.124,0.048384
123,47516,0.246,0.190064
196,120692,0.392,0.482768
155,75496,0.31,0.301984
131,53924,0.262,0.215696
117,43020,0.234,0.17208
72,16292,0.144,0.065168
66,13692,0.132,0.054768
176,97328,0.352,0.389312
103,33332,0.206,0.133328
63,12492,0.126,0.049968
144,65168,0.288,0.260672
136,58128,0.272,0.232512
71,15856,0.142,0.063424
168,88700,0.336,0.3548
115,41564,0.23,0.166256
174,95132,0.348,0.380528
162,82452,0.324,0.329808
94,27768,0.188,0.111072
116,42272,0.232,0.169088
193,117032,0.386,0.468128
109,37340,0.218,0.14936
126,49884,0.252,0.199536
55,9500,0.11,0.038
164,84504,0.328,0.338016
170,90824,0.34,0.363296
173,94056,0.346,0.376224
130,53096,0.26,0.212384
145,66076,0.29,0.264304
128,51468,0.256,0.205872
113,40128,0.226,0.160512
186,108720,0.372,0.43488
76,18168,0.152,0.072672
133,55576,0.266,0.222304
118,43748,0.236,0.174992
111,38704,0.222,0.154816
172,92952,0.344,0.371808
134,56428,0.268,0.225712
91,26008,0.182,0.104032
56,9856,0.112,0.039424
50,7860,0.1,0.03144
159,79416,0.318,0.317664
187,109888,0.374,0.439552
184,106344,0.368,0.425376
135,57268,0.27,0.229072
125,49080,0.25,0.19632
140,61572,0.28,0.246288
90,25448,0.18,0.101792
64,12892,0.128,0.051568
99,30792,0.198,0.123168
96,28968,0.192,0.115872
