r,A,r_scaled,A_scaled
493,763556,0.986,3.054224
313,307788,0.626,1.231152
287,258796,0.574,1.035184
204,130768,0.408,0.523072
217,147948,0.434,0.591792
500,785456,1,3.141824
497,775996,0.994,3.103984
394,487692,0.788,1.950768
221,153456,0.442,0.613824
253,201100,0.506,0.8044
391,480280,0.782,1.92112
388,472952,0.776,1.891808
477,714868,0.954,2.859472
395,490172,0.79,1.960688
239,179412,0.478,0.717648
276,239348,0.552,0.957392
449,633372,0.898,2.533488
435,594504,0.87,2.378016
366,420836,0.732,1.683344
322,325784,0.644,1.303136
348,380496,0.696,1.521984
202,128196,0.404,0.512784
301,284644,0.602,1.138576
361,409404,0.722,1.637616
205,132020,0.41,0.52808
340,363176,0.68,1.452704
432,586292,0.864,2.345168
378,448884,0.756,1.795536
256,205892,0.512,0.823568
413,535856,0.826,2.143424
393,485200,0.786,1.9408
213,142556,0.426,0.570224
318,317700,0.636,1.2708
470,694032,0.94,2.776128
292,267888,0.584,1.071552
242,184028,0.484,0.736112
339,361072,0.678,1.444288
282,249836,0.564,0.999344
200,125676,0.4,0.502704
234,171988,0.468,0.687952
211,139916,0.422,0.559664
346,376148,0.692,1.504592
320,321696,0.64,1.286784
365,418576,0.73,1.674304
431,583644,0.862,2.334576
407,520408,0.814,2.081632
259,210764,0.518,0.843056
243,185520,0.486,0.74208
456,653248,0.912,2.612992
352,389284,0.704,1.557136
298,279004,0.596,1.116016
494,766700,0.988,3.0668
397,495204,0.794,1.980816
248,193236,0.496,0.772944
247,191676,0.494,0.766704
416,543696,0.832,2.174784
224,157648,0.448,0.630592
294,271520,0.588,1.08608
299,280908,0.598,1.123632
424,564824,0.848,2.259296
418,548920,0.836,2.19568
324,329804,0.648,1.319216
462,670556,0.924,2.682224
405,515320,0.81,2.06128
267,223996,0.534,0.895984
485,738956,0.97,2.955824
216,146604,0.432,0.586416
475,708832,0.95,2.835328
379,451224,0.758,1.804896
429,578212,0.858,2.312848
277,241056,0.554,0.964224
445,622156,0.89,2.488624
328,337960,0.656,1.35184
300,282792,0.6,1.131168
436,597264,0.872,2.389056
251,197916,0.502,0.791664
499,782268,0.998,3.129072
364,416284,0.728,1.665136
357,400384,0.714,1.601536
317,315768,0.634,1.263072
210,138536,0.42,0.554144
226,160480,0.452,0.64192
180,101780,0.36,0.40712
60,11304,0.12,0.045216
172,92952,0.344,0.371808
64,12892,0.128,0.051568
118,43748,0.236,0.174992
99,30792,0.198,0.123168
79,19616,0.158,0.078464
63,12492,0.126,0.049968
129,52276,0.258,0.209104
81,20636,0.162,0.082544
86,23236,0.172,0.092944
71,15856,0.142,0.063424
169,89720,0.338,0.35888
88,24344,0.176,0.097376
174,95132,0.348,0.380528
78,19116,0.156,0.076464
128,51468,0.256,0.205872
166,86556,0.332,0.346224
137,58972,0.274,0.235888
191,114620,0.382,0.45848
171,91860,0.342,0.36744
52,8492,0.104,0.033968
173,94056,0.346,0.376224
96,28968,0.192,0.115872
185,107556,0.37,0.430224
186,108720,0.372,0.43488
131,53924,0.262,0.215696
152,72580,0.304,0.29032
146,66964,0.292,0.267856
192,115816,0.384,0.463264
147,67896,0.294,0.271584
85,22704,0.17,0.090816
143,64284,0.286,0.257136
65,13264,0.13,0.053056
59,10960,0.118,0.04384
66,13692,0.132,0.054768
160,80452,0.32,0.321808
178,99552,0.356,0.398208
130,53096,0.26,0.212384
110,38024,0.22,0.152096
97,29580,0.194,0.11832
127,50696,0.254,0.202784
105,34664,0.21,0.138656
182,104076,0.364,0.416304
67,14108,0.134,0.056432
179,100668,0.358,0.402672
91,26008,0.182,0.104032
82,21128,0.164,0.084512
198,123160,0.396,0.49264
62,12096,0.124,0.048384
87,23784,0.174,0.095136
196,120692,0.392,0.482768
163,83492,0.326,0.333968
84,22172,0.168,0.088688
155,75496,0.31,0.301984
111,38704,0.222,0.154816
94,27768,0.188,0.111072
75,17692,0.15,0.070768
106,35316,0.212,0.141264
89,24884,0.178,0.099536
50,7860,0.1,0.03144
125,49080,0.25,0.19632
54,9176,0.108,0.036704
58,10580,0.116,0.04232
144,65168,0.288,0.260672
176,97328,0.352,0.389312
100,31428,0.2,0.125712
123,47516,0.246,0.190064
164,84504,0.328,0.338016
120,45244,0.24,0.180976
170,90824,0.34,0.363296
122,46792,0.244,0.187168
148,68836,0.296,0.275344
126,49884,0.252,0.199536
134,56428,0.268,0.225712
183,105204,0.366,0.420816
68,14536,0.136,0.058144
175,96224,0.35,0.384896
162,82452,0.324,0.329808
142,63344,0.284,0.253376
93,27192,0.186,0.108768
159,79416,0.318,0.317664
61,11684,0.122,0.046736
165,85564,0.33,0.342256
138,59848,0.276,0.239392
101,32052,0.202,0.128208
150,70688,0.3,0.282752
132,54756,0.264,0.219024
149,69748,0.298,0.278992
167,87624,0.334,0.350496
70,15380,0.14,0.06152
83,21652,0.166,0.086608
181,102920,0.362,0.41168
190,113424,0.38,0.453696
74,17200,0.148,0.0688
194,118276,0.388,0.473104
157,77452,0.314,0.309808
195,119488,0.39,0.477952
156,76472,0.312,0.305888
154,74484,0.308,0.297936
77,18624,0.154,0.074496
189,112248,0.378,0.448992
188,111044,0.376,0.444176
145,66076,0.29,0.264304
168,88700,0.336,0.3548
