r,A,r_scaled,A_scaled
369,427740,0.738,1.71096
329,340076,0.658,1.360304
317,315768,0.634,1.263072
255,204296,0.51,0.817184
475,708832,0.95,2.835328
386,468124,0.772,1.872496
430,580872,0.86,2.323488
226,160480,0.452,0.64192
237,176488,0.474,0.705952
253,201100,0.506,0.8044
322,325784,0.644,1.303136
340,363176,0.68,1.452704
209,137208,0.418,0.548832
420,554148,0.84,2.216592
490,754296,0.98,3.017184
472,699928,0.944,2.799712
415,541060,0.83,2.16424
323,327760,0.646,1.31104
440,608228,0.88,2.432912
339,361072,0.678,1.444288
344,371756,0.688,1.487024
459,661916,0.918,2.647664
417,546292,0.834,2.185168
221,153456,0.442,0.613824
275,237608,0.55,0.950432
456,653248,0.912,2.612992
478,717824,0.956,2.871296
325,331864,0.65,1.327456
302,286520,0.604,1.14608
437,599964,0.874,2.399856
363,413996,0.726,1.655984
452,641896,0.904,2.567584
334,350520,0.668,1.40208
327,335956,0.654,1.343824
422,559488,0.844,2.237952
408,522928,0.816,2.091712
492,760464,0.984,3.041856
500,785456,1,3.141824
225,159068,0.45,0.636272
352,389284,0.704,1.557136
262,215684,0.524,0.862736
432,586292,0.864,2.345168
245,188604,0.49,0.754416
411,530740,0.822,2.12296
471,696972,0.942,2.787888
271,230720,0.542,0.92288
297,277128,0.594,1.108512
348,380496,0.696,1.521984
349,382660,0.698,1.53064
497,775996,0.994,3.103984
311,303848,0.622,1.215392
312,305844,0.624,1.223376
202,128196,0.404,0.512784
416,543696,0.832,2.174784
287,258796,0.574,1.035184
227,161892,0.454,0.647568
290,264220,0.58,1.05688
399,500200,0.798,2.0008
403,510212,0.806,2.040848
238,177968,0.476,0.711872
377,446548,0.754,1.786192
467,685144,0.934,2.740576
427,572848,0.854,2.291392
301,284644,0.602,1.138576
335,352580,0.67,1.41032
76,18168,0.152,0.072672
194,118276,0.388,0.473104
160,80452,0.32,0.321808
98,30172,0.196,0.120688
179,100668,0.358,0.402672
117,43020,0.234,0.17208
136,58128,0.272,0.232512
125,49080,0.25,0.19632
149,69748,0.298,0.278992
60,11304,0.12,0.045216
180,101780,0.36,0.40712
114,40860,0.228,0.16344
90,25448,0.18,0.101792
173,94056,0.346,0.376224
85,22704,0.17,0.090816
101,32052,0.202,0.128208
144,65168,0.288,0.260672
89,24884,0.178,0.099536
111,38704,0.222,0.154816
108,36624,0.216,0.146496
130,53096,0.26,0.212384
124,48320,0.248,0.19328
178,99552,0.356,0.398208
159,79416,0.318,0.317664
105,34664,0.21,0.138656
127,50696,0.254,0.202784
86,23236,0.172,0.092944
115,41564,0.23,0.166256
186,108720,0.372,0.43488
153,73568,0.306,0.294272
187,109888,0.374,0.439552
122,46792,0.244,0.187168
154,74484,0.308,0.297936
191,114620,0.382,0.45848
189,112248,0.378,0.448992
166,86556,0.332,0.346224
170,90824,0.34,0.363296
121,46008,0.242,0.184032
199,124420,0.398,0.49768
137,58972,0.274,0.235888
197,121900,0.394,0.4876
141,62456,0.282,0.249824
150,70688,0.3,0.282752
57,10216,0.114,0.040864
110,38024,0.22,0.152096
79,19616,0.158,0.078464
139,60728,0.278,0.242912
104,33992,0.208,0.135968
56,9856,0.112,0.039424
147,67896,0.294,0.271584
182,104076,0.364,0.416304
52,8492,0.104,0.033968
148,68836,0.296,0.275344
174,95132,0.348,0.380528
157,77452,0.314,0.309808
176,97328,0.352,0.389312
54,9176,0.108,0.036704
165,85564,0.33,0.342256
145,66076,0.29,0.264304
161,81440,0.322,0.32576
138,59848,0.276,0.239392
83,21652,0.166,0.086608
162,82452,0.324,0.329808
100,31428,0.2,0.125712
112,39428,0.224,0.157712
119,44512,0.238,0.178048
126,49884,0.252,0.199536
198,123160,0.396,0.49264
193,117032,0.386,0.468128
63,12492,0.126,0.049968
71,15856,0.142,0.063424
156,76472,0.312,0.305888
184,106344,0.368,0.425376
118,43748,0.236,0.174992
74,17200,0.148,0.0688
172,92952,0.344,0.371808
195,119488,0.39,0.477952
152,72580,0.304,0.29032
55,9500,0.11,0.038
142,63344,0.284,0.253376
188,111044,0.376,0.444176
80,20108,0.16,0.080432
51,8184,0.102,0.032736
99,30792,0.198,0.123168
163,83492,0.326,0.333968
59,10960,0.118,0.04384
177,98452,0.354,0.393808
88,24344,0.176,0.097376
169,89720,0.338,0.35888
171,91860,0.342,0.36744
167,87624,0.334,0.350496
58,10580,0.116,0.04232
116,42272,0.232,0.169088
168,88700,0.336,0.3548
133,55576,0.266,0.222304
129,52276,0.258,0.209104
95,28372,0.19,0.113488
190,113424,0.38,0.453696
106,35316,0.212,0.141264
109,37340,0.218,0.14936
97,29580,0.194,0.11832
143,64284,0.286,0.257136
81,20636,0.162,0.082544
196,120692,0.392,0.482768
123,47516,0.246,0.190064
