r,A,r_scaled,A_scaled
143,64284,0.286,0.257136
179,100668,0.358,0.402672
68,14536,0.136,0.058144
128,51468,0.256,0.205872
198,123160,0.396,0.49264
56,9856,0.112,0.039424
66,13692,0.132,0.054768
117,43020,0.234,0.17208
69,14964,0.138,0.059856
93,27192,0.186,0.108768
138,59848,0.276,0.239392
161,81440,0.322,0.32576
190,113424,0.38,0.453696
197,121900,0.394,0.4876
78,19116,0.156,0.076464
125,49080,0.25,0.19632
131,53924,0.262,0.215696
175,96224,0.35,0.384896
186,108720,0.372,0.43488
118,43748,0.236,0.174992
188,111044,0.376,0.444176
94,27768,0.188,0.111072
92,26612,0.184,0.106448
133,55576,0.266,0.222304
164,84504,0.328,0.338016
167,87624,0.334,0.350496
85,22704,0.17,0.090816
