r,A,r_scaled,A_scaled
128,51468,0.256,0.205872
183,105204,0.366,0.420816
165,85564,0.33,0.342256
99,30792,0.198,0.123168
50,7860,0.1,0.03144
109,37340,0.218,0.14936
146,66964,0.292,0.267856
98,30172,0.196,0.120688
199,124420,0.398,0.49768
125,49080,0.25,0.19632
119,44512,0.238,0.178048
58,10580,0.116,0.04232
142,63344,0.284,0.253376
189,112248,0.378,0.448992
122,46792,0.244,0.187168
162,82452,0.324,0.329808
