r,A,r_scaled,A_scaled
207,134624,0.414,0.538496
453,644680,0.906,2.57872
217,147948,0.434,0.591792
200,125676,0.4,0.502704
411,530740,0.822,2.12296
497,775996,0.994,3.103984
434,591732,0.868,2.366928
499,782268,0.998,3.129072
317,315768,0.634,1.263072
481,726896,0.962,2.907584
240,180960,0.48,0.72384
246,190120,0.492,0.76048
361,409404,0.722,1.637616
402,507728,0.804,2.030912
373,437112,0.746,1.748448
302,286520,0.604,1.14608
392,482756,0.784,1.931024
269,227336,0.538,0.909344
249,194824,0.498,0.779296
385,465696,0.77,1.862784
328,337960,0.656,1.35184
203,129488,0.406,0.517952
458,659024,0.916,2.636096
395,490172,0.79,1.960688
262,215684,0.524,0.862736
292,267888,0.584,1.071552
311,303848,0.622,1.215392
365,418576,0.73,1.674304
353,391496,0.706,1.565984
210,138536,0.42,0.554144
286,257008,0.572,1.028032
400,502652,0.8,2.010608
273,234148,0.546,0.936592
258,209128,0.516,0.836512
357,400384,0.714,1.601536
226,160480,0.452,0.64192
363,413996,0.726,1.655984
326,333868,0.652,1.335472
263,217288,0.526,0.869152
255,204296,0.51,0.817184
364,416284,0.728,1.665136
488,748172,0.976,2.992688
330,342140,0.66,1.36856
314,309784,0.628,1.239136
410,528112,0.82,2.112448
413,535856,0.826,2.143424
228,163340,0.456,0.65336
308,298032,0.616,1.192128
264,218964,0.528,0.875856
424,564824,0.848,2.259296
464,676408,0.928,2.705632
445,622156,0.89,2.488624
358,402684,0.716,1.610736
322,325784,0.644,1.303136
431,583644,0.862,2.334576
342,367480,0.684,1.46992
403,510212,0.806,2.040848
290,264220,0.58,1.05688
478,717824,0.956,2.871296
432,586292,0.864,2.345168
300,282792,0.6,1.131168
341,365284,0.682,1.461136
370,430112,0.74,1.720448
355,395956,0.71,1.583824
224,157648,0.448,0.630592
268,225640,0.536,0.90256
466,682216,0.932,2.728864
492,760464,0.984,3.041856
480,723804,0.96,2.895216
344,371756,0.688,1.487024
416,543696,0.832,2.174784
393,485200,0.786,1.9408
454,647572,0.908,2.590288
433,589016,0.866,2.356064
254,202744,0.508,0.810976
404,512784,0.808,2.051136
367,423152,0.734,1.692608
476,711828,0.952,2.847312
296,275260,0.592,1.10104
282,249836,0.564,0.999344
261,214036,0.522,0.856144
467,685144,0.934,2.740576
274,235912,0.548,0.943648
211,139916,0.422,0.559664
209,137208,0.418,0.548832
351,387064,0.702,1.548256
321,323708,0.642,1.294832
345,373896,0.69,1.495584
250,196364,0.5,0.785456
459,661916,0.918,2.647664
213,142556,0.426,0.570224
279,244580,0.558,0.97832
298,279004,0.596,1.116016
225,159068,0.45,0.636272
239,179412,0.478,0.717648
252,199496,0.504,0.797984
285,255208,0.57,1.020832
440,608228,0.88,2.432912
218,149344,0.436,0.597376
315,311756,0.63,1.247024
451,638988,0.902,2.555952
307,296092,0.614,1.184368
259,210764,0.518,0.843056
372,434780,0.744,1.73912
231,167652,0.462,0.670608
377,446548,0.754,1.786192
380,453668,0.76,1.814672
460,664796,0.92,2.659184
423,562164,0.846,2.248656
277,241056,0.554,0.964224
331,344184,0.662,1.376736
222,154780,0.444,0.61912
202,128196,0.404,0.512784
496,772956,0.992,3.091824
52,8492,0.104,0.033968
148,68836,0.296,0.275344
108,36624,0.216,0.146496
98,30172,0.196,0.120688
53,8820,0.106,0.03528
191,114620,0.382,0.45848
192,115816,0.384,0.463264
136,58128,0.272,0.232512
99,30792,0.198,0.123168
183,105204,0.366,0.420816
109,37340,0.218,0.14936
163,83492,0.326,0.333968
61,11684,0.122,0.046736
184,106344,0.368,0.425376
81,20636,0.162,0.082544
177,98452,0.354,0.393808
117,43020,0.234,0.17208
126,49884,0.252,0.199536
103,33332,0.206,0.133328
106,35316,0.212,0.141264
118,43748,0.236,0.174992
115,41564,0.23,0.166256
135,57268,0.27,0.229072
179,100668,0.358,0.402672
79,19616,0.158,0.078464
56,9856,0.112,0.039424
60,11304,0.12,0.045216
91,26008,0.182,0.104032
152,72580,0.304,0.29032
168,88700,0.336,0.3548
70,15380,0.14,0.06152
86,23236,0.172,0.092944
84,22172,0.168,0.088688
186,108720,0.372,0.43488
113,40128,0.226,0.160512
142,63344,0.284,0.253376
121,46008,0.242,0.184032
89,24884,0.178,0.099536
122,46792,0.244,0.187168
112,39428,0.224,0.157712
153,73568,0.306,0.294272
164,84504,0.328,0.338016
162,82452,0.324,0.329808
57,10216,0.114,0.040864
72,16292,0.144,0.065168
93,27192,0.186,0.108768
156,76472,0.312,0.305888
92,26612,0.184,0.106448
161,81440,0.322,0.32576
59,10960,0.118,0.04384
150,70688,0.3,0.282752
96,28968,0.192,0.115872
173,94056,0.346,0.376224
178,99552,0.356,0.398208
176,97328,0.352,0.389312
67,14108,0.134,0.056432
171,91860,0.342,0.36744
159,79416,0.318,0.317664
127,50696,0.254,0.202784
133,55576,0.266,0.222304
65,13264,0.13,0.053056
58,10580,0.116,0.04232
165,85564,0.33,0.342256
123,47516,0.246,0.190064
68,14536,0.136,0.058144
116,42272,0.232,0.169088
149,69748,0.298,0.278992
80,20108,0.16,0.080432
199,124420,0.398,0.49768
146,66964,0.292,0.267856
55,9500,0.11,0.038
187,109888,0.374,0.439552
139,60728,0.278,0.242912
87,23784,0.174,0.095136
95,28372,0.19,0.113488
124,48320,0.248,0.19328
78,19116,0.156,0.076464
175,96224,0.35,0.384896
137,58972,0.274,0.235888
128,51468,0.256,0.205872
76,18168,0.152,0.072672
181,102920,0.362,0.41168
160,80452,0.32,0.321808
120,45244,0.24,0.180976
69,14964,0.138,0.059856
190,113424,0.38,0.453696
174,95132,0.348,0.380528
90,25448,0.18,0.101792
140,61572,0.28,0.246288
114,40860,0.228,0.16344
169,89720,0.338,0.35888
75,17692,0.15,0.070768
50,7860,0.1,0.03144
82,21128,0.164,0.084512
157,77452,0.314,0.309808
102,32688,0.204,0.130752
107,35976,0.214,0.143904
166,86556,0.332,0.346224
83,21652,0.166,0.086608
154,74484,0.308,0.297936
145,66076,0.29,0.264304
189,112248,0.378,0.448992
196,120692,0.392,0.482768
172,92952,0.344,0.371808
195,119488,0.39,0.477952
