r,A,r_scaled,A_scaled
261,214036,0.522,0.856144
396,492672,0.792,1.970688
322,325784,0.644,1.303136
222,154780,0.444,0.61912
414,538468,0.828,2.153872
326,333868,0.652,1.335472
329,340076,0.658,1.360304
314,309784,0.628,1.239136
430,580872,0.86,2.323488
409,525556,0.818,2.102224
452,641896,0.904,2.567584
417,546292,0.834,2.185168
288,260600,0.576,1.0424
239,179412,0.478,0.717648
449,633372,0.898,2.533488
254,202744,0.508,0.810976
403,510212,0.806,2.040848
491,757396,0.982,3.029584
233,170580,0.466,0.68232
257,207544,0.514,0.830176
496,772956,0.992,3.091824
260,212376,0.52,0.849504
445,622156,0.89,2.488624
310,301916,0.62,1.207664
228,163340,0.456,0.65336
258,209128,0.516,0.836512
255,204296,0.51,0.817184
424,564824,0.848,2.259296
348,380496,0.696,1.521984
346,376148,0.692,1.504592
313,307788,0.626,1.231152
444,619336,0.888,2.477344
365,418576,0.73,1.674304
347,378340,0.694,1.51336
461,667648,0.922,2.670592
356,398184,0.712,1.592736
207,134624,0.414,0.538496
375,441788,0.75,1.767152
381,456092,0.762,1.824368
470,694032,0.94,2.776128
489,751208,0.978,3.004832
457,656172,0.914,2.624688
406,517892,0.812,2.071568
451,638988,0.902,2.555952
277,241056,0.554,0.964224
388,472952,0.776,1.891808
400,502652,0.8,2.010608
276,239348,0.552,0.957392
373,437112,0.746,1.748448
293,269724,0.586,1.078896
412,533260,0.824,2.13304
292,267888,0.584,1.071552
364,416284,0.728,1.665136
439,605480,0.878,2.42192
362,411632,0.724,1.646528
242,184028,0.484,0.736112
378,448884,0.756,1.795536
327,335956,0.654,1.343824
295,273428,0.59,1.093712
308,298032,0.616,1.192128
217,147948,0.434,0.591792
351,387064,0.702,1.548256
431,583644,0.862,2.334576
391,480280,0.782,1.92112
481,726896,0.962,2.907584
340,363176,0.68,1.452704
401,505216,0.802,2.020864
212,141192,0.424,0.564768
440,608228,0.88,2.432912
215,145232,0.43,0.580928
390,477880,0.78,1.91152
244,187068,0.488,0.748272
376,444160,0.752,1.77664
435,594504,0.87,2.378016
223,156264,0.446,0.625056
202,128196,0.404,0.512784
456,653248,0.912,2.612992
466,682216,0.932,2.728864
441,611000,0.882,2.444
350,384852,0.7,1.539408
241,182512,0.482,0.730048
302,286520,0.604,1.14608
455,650384,0.91,2.601536
372,434780,0.744,1.73912
432,586292,0.864,2.345168
272,232440,0.544,0.92976
343,369636,0.686,1.478544
251,197916,0.502,0.791664
413,535856,0.826,2.143424
469,691096,0.938,2.764384
206,133344,0.412,0.533376
247,191676,0.494,0.766704
324,329804,0.648,1.319216
204,130768,0.408,0.523072
267,223996,0.534,0.895984
379,451224,0.758,1.804896
238,177968,0.476,0.711872
385,465696,0.77,1.862784
427,572848,0.854,2.291392
283,251640,0.566,1.00656
393,485200,0.786,1.9408
425,567412,0.85,2.269648
418,548920,0.836,2.19568
357,400384,0.714,1.601536
315,311756,0.63,1.247024
246,190120,0.492,0.76048
434,591732,0.868,2.366928
359,404936,0.718,1.619744
377,446548,0.754,1.786192
411,530740,0.822,2.12296
369,427740,0.738,1.71096
475,708832,0.95,2.835328
459,661916,0.918,2.647664
268,225640,0.536,0.90256
419,551560,0.838,2.20624
300,282792,0.6,1.131168
216,146604,0.432,0.586416
402,507728,0.804,2.030912
436,597264,0.872,2.389056
299,280908,0.598,1.123632
273,234148,0.546,0.936592
344,371756,0.688,1.487024
59,10960,0.118,0.04384
147,67896,0.294,0.271584
73,16752,0.146,0.067008
83,21652,0.166,0.086608
50,7860,0.1,0.03144
191,114620,0.382,0.45848
99,30792,0.198,0.123168
161,81440,0.322,0.32576
76,18168,0.152,0.072672
89,24884,0.178,0.099536
85,22704,0.17,0.090816
61,11684,0.122,0.046736
188,111044,0.376,0.444176
154,74484,0.308,0.297936
103,33332,0.206,0.133328
58,10580,0.116,0.04232
142,63344,0.284,0.253376
177,98452,0.354,0.393808
176,97328,0.352,0.389312
116,42272,0.232,0.169088
199,124420,0.398,0.49768
139,60728,0.278,0.242912
56,9856,0.112,0.039424
183,105204,0.366,0.420816
117,43020,0.234,0.17208
172,92952,0.344,0.371808
134,56428,0.268,0.225712
81,20636,0.162,0.082544
67,14108,0.134,0.056432
113,40128,0.226,0.160512
51,8184,0.102,0.032736
107,35976,0.214,0.143904
180,101780,0.36,0.40712
128,51468,0.256,0.205872
149,69748,0.298,0.278992
162,82452,0.324,0.329808
121,46008,0.242,0.184032
137,58972,0.274,0.235888
185,107556,0.37,0.430224
196,120692,0.392,0.482768
91,26008,0.182,0.104032
95,28372,0.19,0.113488
151,71636,0.302,0.286544
68,14536,0.136,0.058144
197,121900,0.394,0.4876
109,37340,0.218,0.14936
155,75496,0.31,0.301984
71,15856,0.142,0.063424
187,109888,0.374,0.439552
179,100668,0.358,0.402672
182,104076,0.364,0.416304
194,118276,0.388,0.473104
158,78456,0.316,0.313824
119,44512,0.238,0.178048
118,43748,0.236,0.174992
195,119488,0.39,0.477952
148,68836,0.296,0.275344
140,61572,0.28,0.246288
82,21128,0.164,0.084512
86,23236,0.172,0.092944
136,58128,0.272,0.232512
131,53924,0.262,0.215696
77,18624,0.154,0.074496
55,9500,0.11,0.038
192,115816,0.384,0.463264
184,106344,0.368,0.425376
101,32052,0.202,0.128208
62,12096,0.124,0.048384
79,19616,0.158,0.078464
129,52276,0.258,0.209104
122,46792,0.244,0.187168
114,40860,0.228,0.16344
156,76472,0.312,0.305888
186,108720,0.372,0.43488
69,14964,0.138,0.059856
93,27192,0.186,0.108768
97,29580,0.194,0.11832
171,91860,0.342,0.36744
106,35316,0.212,0.141264
53,8820,0.106,0.03528
66,13692,0.132,0.054768
74,17200,0.148,0.0688
166,86556,0.332,0.346224
52,8492,0.104,0.033968
159,79416,0.318,0.317664
144,65168,0.288,0.260672
175,96224,0.35,0.384896
87,23784,0.174,0.095136
181,102920,0.362,0.41168
170,90824,0.34,0.363296
60,11304,0.12,0.045216
163,83492,0.326,0.333968
132,54756,0.264,0.219024
123,47516,0.246,0.190064
63,12492,0.126,0.049968
64,12892,0.128,0.051568
189,112248,0.378,0.448992
190,113424,0.38,0.453696
88,24344,0.176,0.097376
98,30172,0.196,0.120688
135,57268,0.27,0.229072
145,66076,0.29,0.264304
126,49884,0.252,0.199536
169,89720,0.338,0.35888
141,62456,0.282,0.249824
