r,A,r_scaled,A_scaled
365,418576,0.73,1.674304
277,241056,0.554,0.964224
456,653248,0.912,2.612992
291,266064,0.582,1.064256
322,325784,0.644,1.303136
215,145232,0.43,0.580928
420,554148,0.84,2.216592
359,404936,0.718,1.619744
354,393712,0.708,1.574848
346,376148,0.692,1.504592
391,480280,0.782,1.92112
433,589016,0.866,2.356064
305,292288,0.61,1.169152
314,309784,0.628,1.239136
334,350520,0.668,1.40208
480,723804,0.96,2.895216
329,340076,0.658,1.360304
258,209128,0.516,0.836512
326,333868,0.652,1.335472
390,477880,0.78,1.91152
272,232440,0.544,0.92976
412,533260,0.824,2.13304
447,627768,0.894,2.511072
324,329804,0.648,1.319216
462,670556,0.924,2.682224
345,373896,0.69,1.495584
407,520408,0.814,2.081632
307,296092,0.614,1.184368
405,515320,0.81,2.06128
333,348372,0.666,1.393488
209,137208,0.418,0.548832
263,217288,0.526,0.869152
344,371756,0.688,1.487024
293,269724,0.586,1.078896
336,354680,0.672,1.41872
417,546292,0.834,2.185168
295,273428,0.59,1.093712
237,176488,0.474,0.705952
452,641896,0.904,2.567584
315,311756,0.63,1.247024
363,413996,0.726,1.655984
241,182512,0.482,0.730048
398,497660,0.796,1.99064
312,305844,0.624,1.223376
248,193236,0.496,0.772944
361,409404,0.722,1.637616
321,323708,0.642,1.294832
364,416284,0.728,1.665136
401,505216,0.802,2.020864
275,237608,0.55,0.950432
249,194824,0.498,0.779296
245,188604,0.49,0.754416
457,656172,0.914,2.624688
285,255208,0.57,1.020832
479,720844,0.958,2.883376
288,260600,0.576,1.0424
488,748172,0.976,2.992688
389,475452,0.778,1.901808
440,608228,0.88,2.432912
448,630548,0.896,2.522192
204,130768,0.408,0.523072
236,175004,0.472,0.700016
298,279004,0.596,1.116016
493,763556,0.986,3.054224
394,487692,0.788,1.950768
422,559488,0.844,2.237952
471,696972,0.942,2.787888
469,691096,0.938,2.764384
437,599964,0.874,2.399856
490,754296,0.98,3.017184
348,380496,0.696,1.521984
313,307788,0.626,1.231152
498,779152,0.996,3.116608
442,613756,0.884,2.455024
366,420836,0.732,1.683344
338,358916,0.676,1.435664
484,735968,0.968,2.943872
357,400384,0.714,1.601536
214,143868,0.428,0.575472
234,171988,0.468,0.687952
392,482756,0.784,1.931024
212,141192,0.424,0.564768
222,154780,0.444,0.61912
376,444160,0.752,1.77664
467,685144,0.934,2.740576
438,602704,0.876,2.410816
323,327760,0.646,1.31104
431,583644,0.862,2.334576
370,430112,0.74,1.720448
327,335956,0.654,1.343824
356,398184,0.712,1.592736
319,319704,0.638,1.278816
382,458464,0.764,1.833856
486,742064,0.972,2.968256
386,468124,0.772,1.872496
360,407188,0.72,1.628752
400,502652,0.8,2.010608
499,782268,0.998,3.129072
343,369636,0.686,1.478544
473,702856,0.946,2.811424
497,775996,0.994,3.103984
232,169104,0.464,0.676416
474,705868,0.948,2.823472
259,210764,0.518,0.843056
309,299984,0.618,1.199936
435,594504,0.87,2.378016
294,271520,0.588,1.08608
500,785456,1,3.141824
225,159068,0.45,0.636272
224,157648,0.448,0.630592
260,212376,0.52,0.849504
426,570148,0.852,2.280592
459,661916,0.918,2.647664
475,708832,0.95,2.835328
430,580872,0.86,2.323488
205,132020,0.41,0.52808
218,149344,0.436,0.597376
362,411632,0.724,1.646528
165,85564,0.33,0.342256
185,107556,0.37,0.430224
129,52276,0.258,0.209104
133,55576,0.266,0.222304
176,97328,0.352,0.389312
151,71636,0.302,0.286544
85,22704,0.17,0.090816
161,81440,0.322,0.32576
75,17692,0.15,0.070768
175,96224,0.35,0.384896
94,27768,0.188,0.111072
152,72580,0.304,0.29032
169,89720,0.338,0.35888
73,16752,0.146,0.067008
57,10216,0.114,0.040864
158,78456,0.316,0.313824
54,9176,0.108,0.036704
63,12492,0.126,0.049968
71,15856,0.142,0.063424
89,24884,0.178,0.099536
199,124420,0.398,0.49768
159,79416,0.318,0.317664
167,87624,0.334,0.350496
100,31428,0.2,0.125712
132,54756,0.264,0.219024
192,115816,0.384,0.463264
171,91860,0.342,0.36744
53,8820,0.106,0.03528
78,19116,0.156,0.076464
122,46792,0.244,0.187168
116,42272,0.232,0.169088
141,62456,0.282,0.249824
112,39428,0.224,0.157712
67,14108,0.134,0.056432
193,117032,0.386,0.468128
82,21128,0.164,0.084512
164,84504,0.328,0.338016
51,8184,0.102,0.032736
134,56428,0.268,0.225712
188,111044,0.376,0.444176
149,69748,0.298,0.278992
130,53096,0.26,0.212384
115,41564,0.23,0.166256
108,36624,0.216,0.146496
109,37340,0.218,0.14936
117,43020,0.234,0.17208
189,112248,0.378,0.448992
142,63344,0.284,0.253376
61,11684,0.122,0.046736
157,77452,0.314,0.309808
98,30172,0.196,0.120688
183,105204,0.366,0.420816
177,98452,0.354,0.393808
120,45244,0.24,0.180976
138,59848,0.276,0.239392
143,64284,0.286,0.257136
99,30792,0.198,0.123168
136,58128,0.272,0.232512
173,94056,0.346,0.376224
168,88700,0.336,0.3548
194,118276,0.388,0.473104
55,9500,0.11,0.038
140,61572,0.28,0.246288
93,27192,0.186,0.108768
79,19616,0.158,0.078464
139,60728,0.278,0.242912
81,20636,0.162,0.082544
127,50696,0.254,0.202784
68,14536,0.136,0.058144
101,32052,0.202,0.128208
83,21652,0.166,0.086608
64,12892,0.128,0.051568
118,43748,0.236,0.174992
123,47516,0.246,0.190064
59,10960,0.118,0.04384
178,99552,0.356,0.398208
58,10580,0.116,0.04232
172,92952,0.344,0.371808
128,51468,0.256,0.205872
87,23784,0.174,0.095136
110,38024,0.22,0.152096
62,12096,0.124,0.048384
179,100668,0.358,0.402672
145,66076,0.29,0.264304
163,83492,0.326,0.333968
196,120692,0.392,0.482768
191,114620,0.382,0.45848
146,66964,0.292,0.267856
184,106344,0.368,0.425376
88,24344,0.176,0.097376
107,35976,0.214,0.143904
156,76472,0.312,0.305888
180,101780,0.36,0.40712
102,32688,0.204,0.130752
197,121900,0.394,0.4876
125,49080,0.25,0.19632
86,23236,0.172,0.092944
148,68836,0.296,0.275344
50,7860,0.1,0.03144
77,18624,0.154,0.074496
111,38704,0.222,0.154816
190,113424,0.38,0.453696
114,40860,0.228,0.16344
97,29580,0.194,0.11832
72,16292,0.144,0.065168
