r,A,r_scaled,A_scaled
327,335956,0.654,1.343824
432,586292,0.864,2.345168
332,346292,0.664,1.385168
324,329804,0.648,1.319216
486,742064,0.972,2.968256
275,237608,0.55,0.950432
207,134624,0.414,0.538496
480,723804,0.96,2.895216
257,207544,0.514,0.830176
306,294168,0.612,1.176672
364,416284,0.728,1.665136
406,517892,0.812,2.071568
318,317700,0.636,1.2708
440,608228,0.88,2.432912
210,138536,0.42,0.554144
326,333868,0.652,1.335472
282,249836,0.564,0.999344
214,143868,0.428,0.575472
362,411632,0.724,1.646528
489,751208,0.978,3.004832
436,597264,0.872,2.389056
495,769848,0.99,3.079392
360,407188,0.72,1.628752
315,311756,0.63,1.247024
263,217288,0.526,0.869152
267,223996,0.534,0.895984
266,222304,0.532,0.889216
230,166196,0.46,0.664784
344,371756,0.688,1.487024
434,591732,0.868,2.366928
386,468124,0.772,1.872496
215,145232,0.43,0.580928
448,630548,0.896,2.522192
439,605480,0.878,2.42192
328,337960,0.656,1.35184
407,520408,0.814,2.081632
232,169104,0.464,0.676416
356,398184,0.712,1.592736
203,129488,0.406,0.517952
277,241056,0.554,0.964224
397,495204,0.794,1.980816
216,146604,0.432,0.586416
296,275260,0.592,1.10104
335,352580,0.67,1.41032
236,175004,0.472,0.700016
227,161892,0.454,0.647568
494,766700,0.988,3.0668
374,439408,0.748,1.757632
444,619336,0.888,2.477344
372,434780,0.744,1.73912
380,453668,0.76,1.814672
483,732920,0.966,2.93168
293,269724,0.586,1.078896
421,556856,0.842,2.227424
247,191676,0.494,0.766704
211,139916,0.422,0.559664
435,594504,0.87,2.378016
373,437112,0.746,1.748448
389,475452,0.778,1.901808
452,641896,0.904,2.567584
416,543696,0.832,2.174784
369,427740,0.738,1.71096
253,201100,0.506,0.8044
223,156264,0.446,0.625056
339,361072,0.678,1.444288
270,229020,0.54,0.91608
337,356792,0.674,1.427168
477,714868,0.954,2.859472
473,702856,0.946,2.811424
336,354680,0.672,1.41872
225,159068,0.45,0.636272
278,242820,0.556,0.97128
226,160480,0.452,0.64192
474,705868,0.948,2.823472
258,209128,0.516,0.836512
280,246288,0.56,0.985152
251,197916,0.502,0.791664
221,153456,0.442,0.613824
498,779152,0.996,3.116608
443,616532,0.886,2.466128
352,389284,0.704,1.557136
330,342140,0.66,1.36856
303,288408,0.606,1.153632
441,611000,0.882,2.444
265,220620,0.53,0.88248
463,673452,0.926,2.693808
300,282792,0.6,1.131168
220,152088,0.44,0.608352
457,656172,0.914,2.624688
254,202744,0.508,0.810976
237,176488,0.474,0.705952
272,232440,0.544,0.92976
426,570148,0.852,2.280592
233,170580,0.466,0.68232
240,180960,0.48,0.72384
316,313724,0.632,1.254896
464,676408,0.928,2.705632
388,472952,0.776,1.891808
202,128196,0.404,0.512784
398,497660,0.796,1.99064
411,530740,0.822,2.12296
285,255208,0.57,1.020832
455,650384,0.91,2.601536
79,19616,0.158,0.078464
167,87624,0.334,0.350496
85,22704,0.17,0.090816
197,121900,0.394,0.4876
181,102920,0.362,0.41168
172,92952,0.344,0.371808
74,17200,0.148,0.0688
109,37340,0.218,0.14936
95,28372,0.19,0.113488
112,39428,0.224,0.157712
63,12492,0.126,0.049968
148,68836,0.296,0.275344
199,124420,0.398,0.49768
59,10960,0.118,0.04384
127,50696,0.254,0.202784
198,123160,0.396,0.49264
141,62456,0.282,0.249824
157,77452,0.314,0.309808
152,72580,0.304,0.29032
117,43020,0.234,0.17208
55,9500,0.11,0.038
56,9856,0.112,0.039424
106,35316,0.212,0.141264
161,81440,0.322,0.32576
58,10580,0.116,0.04232
71,15856,0.142,0.063424
179,100668,0.358,0.402672
57,10216,0.114,0.040864
178,99552,0.356,0.398208
65,13264,0.13,0.053056
125,49080,0.25,0.19632
162,82452,0.324,0.329808
107,35976,0.214,0.143904
62,12096,0.124,0.048384
169,89720,0.338,0.35888
120,45244,0.24,0.180976
108,36624,0.216,0.146496
191,114620,0.382,0.45848
89,24884,0.178,0.099536
76,18168,0.152,0.072672
81,20636,0.162,0.082544
77,18624,0.154,0.074496
140,61572,0.28,0.246288
180,101780,0.36,0.40712
123,47516,0.246,0.190064
155,75496,0.31,0.301984
88,24344,0.176,0.097376
66,13692,0.132,0.054768
144,65168,0.288,0.260672
99,30792,0.198,0.123168
75,17692,0.15,0.070768
193,117032,0.386,0.468128
146,66964,0.292,0.267856
182,104076,0.364,0.416304
91,26008,0.182,0.104032
68,14536,0.136,0.058144
154,74484,0.308,0.297936
126,49884,0.252,0.199536
150,70688,0.3,0.282752
61,11684,0.122,0.046736
136,58128,0.272,0.232512
192,115816,0.384,0.463264
173,94056,0.346,0.376224
142,63344,0.284,0.253376
165,85564,0.33,0.342256
189,112248,0.378,0.448992
115,41564,0.23,0.166256
174,95132,0.348,0.380528
52,8492,0.104,0.033968
166,86556,0.332,0.346224
185,107556,0.37,0.430224
176,97328,0.352,0.389312
131,53924,0.262,0.215696
158,78456,0.316,0.313824
110,38024,0.22,0.152096
51,8184,0.102,0.032736
159,79416,0.318,0.317664
87,23784,0.174,0.095136
97,29580,0.194,0.11832
78,19116,0.156,0.076464
50,7860,0.1,0.03144
122,46792,0.244,0.187168
119,44512,0.238,0.178048
93,27192,0.186,0.108768
67,14108,0.134,0.056432
147,67896,0.294,0.271584
70,15380,0.14,0.06152
92,26612,0.184,0.106448
135,57268,0.27,0.229072
170,90824,0.34,0.363296
153,73568,0.306,0.294272
164,84504,0.328,0.338016
183,105204,0.366,0.420816
114,40860,0.228,0.16344
60,11304,0.12,0.045216
184,106344,0.368,0.425376
156,76472,0.312,0.305888
121,46008,0.242,0.184032
139,60728,0.278,0.242912
84,22172,0.168,0.088688
130,53096,0.26,0.212384
134,56428,0.268,0.225712
72,16292,0.144,0.065168
54,9176,0.108,0.036704
103,33332,0.206,0.133328
