r,A,r_scaled,A_scaled
353,391496,0.706,1.565984
365,418576,0.73,1.674304
330,342140,0.66,1.36856
406,517892,0.812,2.071568
399,500200,0.798,2.0008
368,425488,0.736,1.701952
202,128196,0.404,0.512784
223,156264,0.446,0.625056
239,179412,0.478,0.717648
222,154780,0.444,0.61912
250,196364,0.5,0.785456
450,636160,0.9,2.54464
294,271520,0.588,1.08608
362,411632,0.724,1.646528
331,344184,0.662,1.376736
428,575548,0.856,2.302192
336,354680,0.672,1.41872
474,705868,0.948,2.823472
249,194824,0.498,0.779296
213,142556,0.426,0.570224
254,202744,0.508,0.810976
242,184028,0.484,0.736112
431,583644,0.862,2.334576
302,286520,0.604,1.14608
214,143868,0.428,0.575472
244,187068,0.488,0.748272
301,284644,0.602,1.138576
469,691096,0.938,2.764384
430,580872,0.86,2.323488
366,420836,0.732,1.683344
280,246288,0.56,0.985152
404,512784,0.808,2.051136
479,720844,0.958,2.883376
323,327760,0.646,1.31104
465,679356,0.93,2.717424
400,502652,0.8,2.010608
228,163340,0.456,0.65336
312,305844,0.624,1.223376
380,453668,0.76,1.814672
310,301916,0.62,1.207664
414,538468,0.828,2.153872
261,214036,0.522,0.856144
273,234148,0.546,0.936592
248,193236,0.496,0.772944
288,260600,0.576,1.0424
260,212376,0.52,0.849504
435,594504,0.87,2.378016
266,222304,0.532,0.889216
291,266064,0.582,1.064256
329,340076,0.658,1.360304
499,782268,0.998,3.129072
345,373896,0.69,1.495584
500,785456,1,3.141824
355,395956,0.71,1.583824
498,779152,0.996,3.116608
339,361072,0.678,1.444288
240,180960,0.48,0.72384
384,463304,0.768,1.853216
473,702856,0.946,2.811424
452,641896,0.904,2.567584
451,638988,0.902,2.555952
216,146604,0.432,0.586416
434,591732,0.868,2.366928
491,757396,0.982,3.029584
287,258796,0.574,1.035184
490,754296,0.98,3.017184
307,296092,0.614,1.184368
325,331864,0.65,1.327456
316,313724,0.632,1.254896
356,398184,0.712,1.592736
401,505216,0.802,2.020864
397,495204,0.794,1.980816
436,597264,0.872,2.389056
464,676408,0.928,2.705632
210,138536,0.42,0.554144
429,578212,0.858,2.312848
482,729924,0.964,2.919696
393,485200,0.786,1.9408
264,218964,0.528,0.875856
346,376148,0.692,1.504592
298,279004,0.596,1.116016
488,748172,0.976,2.992688
231,167652,0.462,0.670608
409,525556,0.818,2.102224
446,624948,0.892,2.499792
215,145232,0.43,0.580928
467,685144,0.934,2.740576
421,556856,0.842,2.227424
313,307788,0.626,1.231152
338,358916,0.676,1.435664
443,616532,0.886,2.466128
441,611000,0.882,2.444
476,711828,0.952,2.847312
447,627768,0.894,2.511072
352,389284,0.704,1.557136
227,161892,0.454,0.647568
389,475452,0.778,1.901808
335,352580,0.67,1.41032
416,543696,0.832,2.174784
392,482756,0.784,1.931024
477,714868,0.954,2.859472
70,15380,0.14,0.06152
82,21128,0.164,0.084512
85,22704,0.17,0.090816
80,20108,0.16,0.080432
119,44512,0.238,0.178048
95,28372,0.19,0.113488
76,18168,0.152,0.072672
194,118276,0.388,0.473104
61,11684,0.122,0.046736
105,34664,0.21,0.138656
188,111044,0.376,0.444176
100,31428,0.2,0.125712
88,24344,0.176,0.097376
50,7860,0.1,0.03144
112,39428,0.224,0.157712
63,12492,0.126,0.049968
138,59848,0.276,0.239392
152,72580,0.304,0.29032
157,77452,0.314,0.309808
67,14108,0.134,0.056432
106,35316,0.212,0.141264
65,13264,0.13,0.053056
177,98452,0.354,0.393808
166,86556,0.332,0.346224
121,46008,0.242,0.184032
79,19616,0.158,0.078464
96,28968,0.192,0.115872
130,53096,0.26,0.212384
179,100668,0.358,0.402672
192,115816,0.384,0.463264
101,32052,0.202,0.128208
145,66076,0.29,0.264304
113,40128,0.226,0.160512
170,90824,0.34,0.363296
126,49884,0.252,0.199536
164,84504,0.328,0.338016
178,99552,0.356,0.398208
58,10580,0.116,0.04232
74,17200,0.148,0.0688
135,57268,0.27,0.229072
182,104076,0.364,0.416304
72,16292,0.144,0.065168
90,25448,0.18,0.101792
62,12096,0.124,0.048384
102,32688,0.204,0.130752
197,121900,0.394,0.4876
55,9500,0.11,0.038
59,10960,0.118,0.04384
73,16752,0.146,0.067008
149,69748,0.298,0.278992
54,9176,0.108,0.036704
53,8820,0.106,0.03528
136,58128,0.272,0.232512
99,30792,0.198,0.123168
86,23236,0.172,0.092944
154,74484,0.308,0.297936
71,15856,0.142,0.063424
199,124420,0.398,0.49768
51,8184,0.102,0.032736
107,35976,0.214,0.143904
134,56428,0.268,0.225712
174,95132,0.348,0.380528
69,14964,0.138,0.059856
198,123160,0.396,0.49264
84,22172,0.168,0.088688
159,79416,0.318,0.317664
56,9856,0.112,0.039424
137,58972,0.274,0.235888
122,46792,0.244,0.187168
180,101780,0.36,0.40712
108,36624,0.216,0.146496
189,112248,0.378,0.448992
175,96224,0.35,0.384896
155,75496,0.31,0.301984
109,37340,0.218,0.14936
167,87624,0.334,0.350496
168,88700,0.336,0.3548
186,108720,0.372,0.43488
120,45244,0.24,0.180976
146,66964,0.292,0.267856
75,17692,0.15,0.070768
195,119488,0.39,0.477952
123,47516,0.246,0.190064
117,43020,0.234,0.17208
191,114620,0.382,0.45848
176,97328,0.352,0.389312
173,94056,0.346,0.376224
131,53924,0.262,0.215696
111,38704,0.222,0.154816
91,26008,0.182,0.104032
94,27768,0.188,0.111072
125,49080,0.25,0.19632
156,76472,0.312,0.305888
128,51468,0.256,0.205872
162,82452,0.324,0.329808
144,65168,0.288,0.260672
158,78456,0.316,0.313824
92,26612,0.184,0.106448
97,29580,0.194,0.11832
103,33332,0.206,0.133328
116,42272,0.232,0.169088
183,105204,0.366,0.420816
169,89720,0.338,0.35888
87,23784,0.174,0.095136
132,54756,0.264,0.219024
