r,A,r_scaled,A_scaled
341,365284,0.682,1.461136
345,373896,0.69,1.495584
411,530740,0.822,2.12296
488,748172,0.976,2.992688
221,153456,0.442,0.613824
443,616532,0.886,2.466128
402,507728,0.804,2.030912
217,147948,0.434,0.591792
203,129488,0.406,0.517952
393,485200,0.786,1.9408
277,241056,0.554,0.964224
435,594504,0.87,2.378016
325,331864,0.65,1.327456
350,384852,0.7,1.539408
390,477880,0.78,1.91152
220,152088,0.44,0.608352
219,150692,0.438,0.602768
429,578212,0.858,2.312848
260,212376,0.52,0.849504
455,650384,0.91,2.601536
314,309784,0.628,1.239136
232,169104,0.464,0.676416
496,772956,0.992,3.091824
449,633372,0.898,2.533488
441,611000,0.882,2.444
367,423152,0.734,1.692608
227,161892,0.454,0.647568
376,444160,0.752,1.77664
459,661916,0.918,2.647664
258,209128,0.516,0.836512
491,757396,0.982,3.029584
148,68836,0.296,0.275344
120,45244,0.24,0.180976
60,11304,0.12,0.045216
125,49080,0.25,0.19632
187,109888,0.374,0.439552
194,118276,0.388,0.473104
196,120692,0.392,0.482768
99,30792,0.198,0.123168
50,7860,0.1,0.03144
186,108720,0.372,0.43488
108,36624,0.216,0.146496
191,114620,0.382,0.45848
159,79416,0.318,0.317664
161,81440,0.322,0.32576
173,94056,0.346,0.376224
77,18624,0.154,0.074496
67,14108,0.134,0.056432
119,44512,0.238,0.178048
96,28968,0.192,0.115872
74,17200,0.148,0.0688
128,51468,0.256,0.205872
69,14964,0.138,0.059856
153,73568,0.306,0.294272
106,35316,0.212,0.141264
141,62456,0.282,0.249824
57,10216,0.114,0.040864
165,85564,0.33,0.342256
127,50696,0.254,0.202784
82,21128,0.164,0.084512
85,22704,0.17,0.090816
183,105204,0.366,0.420816
143,64284,0.286,0.257136
103,33332,0.206,0.133328
174,95132,0.348,0.380528
199,124420,0.398,0.49768
114,40860,0.228,0.16344
64,12892,0.128,0.051568
62,12096,0.124,0.048384
61,11684,0.122,0.046736
72,16292,0.144,0.065168
197,121900,0.394,0.4876
63,12492,0.126,0.049968
88,24344,0.176,0.097376
110,38024,0.22,0.152096
167,87624,0.334,0.350496
115,41564,0.23,0.166256
52,8492,0.104,0.033968
162,82452,0.324,0.329808
193,117032,0.386,0.468128
102,32688,0.204,0.130752
101,32052,0.202,0.128208
137,58972,0.274,0.235888
86,23236,0.172,0.092944
155,75496,0.31,0.301984
142,63344,0.284,0.253376
139,60728,0.278,0.242912
80,20108,0.16,0.080432
107,35976,0.214,0.143904
54,9176,0.108,0.036704
79,19616,0.158,0.078464
123,47516,0.246,0.190064
76,18168,0.152,0.072672
182,104076,0.364,0.416304
163,83492,0.326,0.333968
112,39428,0.224,0.157712
140,61572,0.28,0.246288
122,46792,0.244,0.187168
87,23784,0.174,0.095136
81,20636,0.162,0.082544
164,84504,0.328,0.338016
118,43748,0.236,0.174992
149,69748,0.298,0.278992
145,66076,0.29,0.264304
109,37340,0.218,0.14936
105,34664,0.21,0.138656
75,17692,0.15,0.070768
152,72580,0.304,0.29032
53,8820,0.106,0.03528
198,123160,0.396,0.49264
95,28372,0.19,0.113488
178,99552,0.356,0.398208
116,42272,0.232,0.169088
172,92952,0.344,0.371808
169,89720,0.338,0.35888
150,70688,0.3,0.282752
147,67896,0.294,0.271584
71,15856,0.142,0.063424
92,26612,0.184,0.106448
132,54756,0.264,0.219024
181,102920,0.362,0.41168
78,19116,0.156,0.076464
83,21652,0.166,0.086608
171,91860,0.342,0.36744
104,33992,0.208,0.135968
84,22172,0.168,0.088688
136,58128,0.272,0.232512
158,78456,0.316,0.313824
156,76472,0.312,0.305888
160,80452,0.32,0.321808
73,16752,0.146,0.067008
68,14536,0.136,0.058144
135,57268,0.27,0.229072
117,43020,0.234,0.17208
188,111044,0.376,0.444176
121,46008,0.242,0.184032
